"","Date","Year","Month","CD_UF","PopTotal_UF","cases_total","time","state_index","year_index","base.fit","base.fit.lci","base.fit.uci","pred.uci","pred.mean","pred.median","pred.lci","state_code"
"2579","2008-12-01",2008,12,27,3120494,223,96,14,8,340.321840528046,217.506535404839,532.57614784011,1070.4,377.666,316,58,27
"2580","2008-12-01",2008,12,28,2068017,137,96,15,8,513.055344543466,321.00448673515,820.147303250925,1575.175,595.867,503,102.95,28
"2581","2008-12-01",2008,12,29,14016906,1298,96,16,8,1055.45524632708,682.373959735451,1632.80215282807,2795.3,1011.008,841,145.975,29
"2582","2008-12-01",2008,12,31,19597330,718,96,17,8,1309.30290381072,838.322871587817,2045.22604382311,3989.025,1435.705,1213.5,213.875,31
"2583","2008-12-01",2008,12,32,3514952,1252,96,18,8,830.671409795337,539.620474486603,1278.89910698789,2365.2,787.529,660.5,116.9,32
"2584","2008-12-01",2008,12,33,15989929,2465,96,19,8,5133.1558354187,3274.14079595598,8048.77502898586,15677.825,5634.422,4722,910.7,33
"2585","2008-12-01",2008,12,35,41262199,393,96,20,8,368.194508984361,235.809388860985,575.021023732739,991.05,377.283,323,54,35
"2586","2008-12-01",2008,12,41,10444526,131,96,21,8,111.89751689145,71.4459063192637,175.284726869388,300,110.616,93,13.975,41
"2587","2008-12-01",2008,12,42,6248436,8,96,22,8,4.33736204855631,2.53623566996842,7.4190463333799,13,3.879,3,0,42
"2588","2008-12-01",2008,12,43,10693929,3,96,23,8,4.88706545122338,2.86580547079507,8.33520837161358,17,5.428,4.5,0,43
"2589","2008-12-01",2008,12,50,2449024,42,96,24,8,75.4224619230477,47.2396472672916,120.446595242889,250.025,86.453,70,11,50
"2590","2008-12-01",2008,12,51,3035122,476,96,25,8,509.481305872076,328.147771621032,791.150509412916,1474.525,524.274,436.5,78.975,51
"2591","2008-12-01",2008,12,52,6003788,1286,96,26,8,1479.19875535242,956.009882324241,2289.06251116768,3996.475,1481.518,1260.5,219.975,52
"2592","2008-12-01",2008,12,53,2570160,44,96,27,8,45.3362168828289,28.7421951352625,71.5248170920194,138,48.935,41,6,53
"2593","2009-01-01",2009,1,11,1562409,777,97,1,9,5461.38598206706,3471.88146605293,8592.57194289566,17398.025,6486.83,5524.5,1002.85,11
"2594","2009-01-01",2009,1,12,733559,3044,97,2,9,4052.99824144508,2604.4781869513,6308.31518152216,12054.2,4342.968,3552,701.95,12
"2595","2009-01-01",2009,1,13,3483985,387,97,3,9,288.075920802349,184.338631141981,450.314361059852,740.15,273.592,224.5,37.975,13
"2596","2009-01-01",2009,1,14,450479,671,97,4,9,282.497360617615,185.121772373917,431.154405589201,683.699999999999,241.285,196,34.975,14
"2597","2009-01-01",2009,1,15,7581051,965,97,5,9,1184.286365553,761.608314666164,1841.9239304488,3608.65,1265.398,1047,171.975,15
"2598","2009-01-01",2009,1,16,669526,396,97,6,9,149.296830187275,98.068988454741,227.320588981415,325.175,121.554,102,19,16
"2599","2009-01-01",2009,1,17,1383445,397,97,7,9,885.559668997388,568.562367790269,1379.53239581024,2734.75,1009.881,823,166.975,17
"2600","2009-01-01",2009,1,21,6574789,148,97,8,9,172.936121472029,110.383898492104,270.996355307818,530.1,179.726,150.5,20.975,21
"2601","2009-01-01",2009,1,22,3118360,132,97,9,9,251.85946274131,161.503001524977,392.836919953456,780.425,268.315,223,37,22
"2602","2009-01-01",2009,1,23,8452381,625,97,10,9,459.6158212638,298.096699853165,708.768205595665,1269.025,461.045,399.5,90,23
"2603","2009-01-01",2009,1,24,3168027,209,97,11,9,170.320388366862,110.072282986579,263.588990707629,433.25,167.462,146,25,24
"2604","2009-01-01",2009,1,25,3766528,49,97,12,9,66.2635508298252,41.9912345405827,104.587916154518,198,70.675,57,9.975,25
"2605","2009-01-01",2009,1,26,8796448,128,97,13,9,237.127110626488,150.152161124833,374.562789273887,724,256.202,213,41.95,26
"2606","2009-01-01",2009,1,27,3120494,243,97,14,9,212.061073662032,136.960368473799,328.395846488115,613.05,214.543,178.5,30.975,27
"2607","2009-01-01",2009,1,28,2068017,103,97,15,9,84.9207966168615,54.3505254974197,132.709415020148,237.05,84.308,70.5,10,28
"2608","2009-01-01",2009,1,29,14016906,7200,97,16,9,5184.31910905934,3377.34019828231,7959.21530758099,14238.5,5249.119,4455,727.95,29
"2609","2009-01-01",2009,1,31,19597330,3058,97,17,9,4630.08899372035,2978.29563382772,7199.21145560028,14044.1,5197.886,4348.5,1088.475,31
"2610","2009-01-01",2009,1,32,3514952,3061,97,18,9,2466.10870287321,1602.8350265919,3794.87260380568,6860.525,2451.289,2077,383.975,32
"2611","2009-01-01",2009,1,33,15989929,1753,97,19,9,882.766159827275,575.224124008763,1355.00587395319,2081.75,776.53,657.5,139.85,33
"2612","2009-01-01",2009,1,35,41262199,836,97,20,9,1576.19118958205,998.911306013853,2487.64019694611,4777.3,1764.106,1507,275.95,35
"2613","2009-01-01",2009,1,41,10444526,148,97,21,9,175.833534764741,111.273762632104,277.908232528128,519,188.526,163.5,23,41
"2614","2009-01-01",2009,1,42,6248436,13,97,22,9,8.49358205452141,4.9248295126827,14.6525860201719,25,7.925,6,0,42
"2615","2009-01-01",2009,1,43,10693929,10,97,23,9,10.6044417744075,6.13841094499694,18.3255143956735,31.025,11.263,9,1,43
"2616","2009-01-01",2009,1,50,2449024,96,97,24,9,3350.31464317103,2113.7715716634,5311.31057791542,10831.15,3970.587,3304.5,716.45,50
"2617","2009-01-01",2009,1,51,3035122,832,97,25,9,13099.0016877924,8389.05567880072,20456.5242140604,42702.925,15165.908,12632,2390.8,51
"2618","2009-01-01",2009,1,52,6003788,2329,97,26,9,8128.82538485808,5228.67849463032,12639.5576795209,27674.625,9264.834,7777.5,1560.8,52
"2619","2009-01-01",2009,1,53,2570160,82,97,27,9,121.122125156123,76.6858544444746,191.353707377321,362.1,132.99,110,19,53
"2620","2009-02-01",2009,2,11,1562409,1241,98,1,9,4490.65683615406,2851.37884260194,7073.52923559249,13764.95,5139.39,4239,725.775,11
"2621","2009-02-01",2009,2,12,733559,6139,98,2,9,2935.80815041204,1924.52813865296,4479.13531022206,7150.775,2545.228,2192,402.825,12
"2622","2009-02-01",2009,2,13,3483985,213,98,3,9,365.934825619324,231.393506681435,578.863386410927,1172.4,404.604,321,61,13
"2623","2009-02-01",2009,2,14,450479,698,98,4,9,226.626109120273,149.821870496481,342.848989136814,439.025,160.282,132.5,24,14
"2624","2009-02-01",2009,2,15,7581051,1472,98,5,9,1372.41543296334,884.411442818262,2130.11680504438,3827.85,1416.945,1219,228.975,15
"2625","2009-02-01",2009,2,16,669526,351,98,6,9,196.720216941238,127.795405663473,302.867253241488,496.175,180.675,154,26.975,16
"2626","2009-02-01",2009,2,17,1383445,387,98,7,9,956.341507168244,612.072195134918,1494.49315334679,2979.8,1089.982,910,174.9,17
"2627","2009-02-01",2009,2,21,6574789,253,98,8,9,283.048626869584,180.828203746814,443.15391454952,833.125,309.767,262,46,21
"2628","2009-02-01",2009,2,22,3118360,156,98,9,9,375.929601295249,239.890972087834,589.21513896204,1127.25,413.724,343,63,22
"2629","2009-02-01",2009,2,23,8452381,1291,98,10,9,790.952459874105,514.608901507324,1215.88876463866,2227.075,754.103,613.5,99.975,23
"2630","2009-02-01",2009,2,24,3168027,248,98,11,9,296.424755628266,189.759304069236,463.128682798643,912.075,311.111,263,48,24
"2631","2009-02-01",2009,2,25,3766528,60,98,12,9,116.230817830487,73.3464055504858,184.227532004308,356.075,127.541,102,18,25
"2632","2009-02-01",2009,2,26,8796448,177,98,13,9,399.066332010826,251.723255445106,632.791753405114,1303.125,440.571,369,62.95,26
"2633","2009-02-01",2009,2,27,3120494,267,98,14,9,310.886966463927,199.837802999694,483.724876295894,835.225,325.816,280,59,27
"2634","2009-02-01",2009,2,28,2068017,129,98,15,9,115.567623034209,73.8916241864174,180.781379017943,311.05,120.465,103,19.975,28
"2635","2009-02-01",2009,2,29,14016906,16261,98,16,9,9605.68821456024,6278.94533457398,14697.1344883171,24103.325,9200.821,7969,1542.85,29
"2636","2009-02-01",2009,2,31,19597330,6527,98,17,9,8898.28611508045,5711.50616222008,13865.4888797187,25060.375,9435.623,8068,1506.05,31
"2637","2009-02-01",2009,2,32,3514952,5756,98,18,9,4121.36999553002,2680.35492478187,6337.99866910106,11941.65,4017.014,3294.5,538.3,32
"2638","2009-02-01",2009,2,33,15989929,1768,98,19,9,1241.63694053381,800.156494528848,1927.1061707068,3473.125,1218.567,970,174.975,33
"2639","2009-02-01",2009,2,35,41262199,923,98,20,9,3357.77087446379,2115.01289575769,5331.92680085759,10713.1,3891.15,3213.5,611.65,35
"2640","2009-02-01",2009,2,41,10444526,162,98,21,9,371.409083598456,233.165843659617,591.746052257066,1184.05,415.288,344,59.975,41
"2641","2009-02-01",2009,2,42,6248436,6,98,22,9,12.1069944511155,6.93274876164172,21.1486253158072,40.025,13.778,11,1,42
"2642","2009-02-01",2009,2,43,10693929,17,98,23,9,18.2873914932579,10.5924789924609,31.581795735078,61.025,19.889,15,2,43
"2643","2009-02-01",2009,2,50,2449024,610,98,24,9,3829.38290755186,2412.35363141379,6079.80360883667,11559.725,4356.126,3801.5,687.45,50
"2644","2009-02-01",2009,2,51,3035122,1360,98,25,9,12944.6801540194,8275.97752813159,20250.0347261526,41734.875,14640.339,12135.5,2317.275,51
"2645","2009-02-01",2009,2,52,6003788,3610,98,26,9,11415.7709067223,7321.00936292977,17803.4108379101,34293.6,12746.39,11093,1847.95,52
"2646","2009-02-01",2009,2,53,2570160,87,98,27,9,157.603581871092,99.1074210348138,250.68427915708,475.275,176.548,148.5,28.975,53
"2647","2009-03-01",2009,3,11,1562409,2218,99,1,9,3180.20574346765,2036.28600752135,4967.52478270327,9120.775,3379.196,2798.5,619.95,11
"2648","2009-03-01",2009,3,12,733559,5098,99,2,9,2022.39272798428,1334.88213493646,3064.43726602449,4487.9,1648.781,1352,249.975,12
"2649","2009-03-01",2009,3,13,3483985,185,99,3,9,336.751957603355,213.009746792347,532.521103031115,978.025,367.071,314,60.95,13
"2650","2009-03-01",2009,3,14,450479,568,99,4,9,255.1037731078,166.759021410575,390.310790858087,603,216.508,183,33,14
"2651","2009-03-01",2009,3,15,7581051,1805,99,5,9,1332.90838416443,863.590408337187,2057.68784669212,3510.525,1280.136,1053.5,222,15
"2652","2009-03-01",2009,3,16,669526,376,99,6,9,229.929266925476,149.134958075702,354.552196648148,579.15,212.446,176.5,31.975,16
"2653","2009-03-01",2009,3,17,1383445,491,99,7,9,929.372482133649,596.184264099432,1449.00262270521,2861.55,1014.049,843,146.8,17
"2654","2009-03-01",2009,3,21,6574789,624,99,8,9,360.81429919347,233.305571338509,558.135659015636,921.175,336.225,282,55.925,21
"2655","2009-03-01",2009,3,22,3118360,529,99,9,9,670.900354224019,430.881865956495,1044.79721656185,2019.375,727.327,593,119,22
"2656","2009-03-01",2009,3,23,8452381,2866,99,10,9,1193.95362248654,783.718798565073,1819.21249797093,2418.4,959.638,820,153.9,23
"2657","2009-03-01",2009,3,24,3168027,636,99,11,9,480.880982243163,310.822350374519,744.109193921191,1284.5,471.947,392.5,69.95,24
"2658","2009-03-01",2009,3,25,3766528,117,99,12,9,190.677029040964,120.771392507555,301.108840395805,544.1,202.855,172.5,32,25
"2659","2009-03-01",2009,3,26,8796448,352,99,13,9,558.893326048439,355.434556472874,878.999094580591,1667.45,584.096,470,87,26
"2660","2009-03-01",2009,3,27,3120494,638,99,14,9,551.904585384465,356.490934803618,854.575629033482,1500.075,542.016,462,80.975,27
"2661","2009-03-01",2009,3,28,2068017,532,99,15,9,178.601296510129,117.587049223416,271.320439760651,358.2,132.474,111,19.975,28
"2662","2009-03-01",2009,3,29,14016906,35019,99,16,9,15311.3702807607,10108.6579913443,23195.1616611114,35353.7,12565.691,10608,2264.425,29
"2663","2009-03-01",2009,3,31,19597330,15069,99,17,9,15398.1944731864,9942.80252506786,23850.9251307985,44308.85,16146.726,13462.5,2347.675,31
"2664","2009-03-01",2009,3,32,3514952,8113,99,18,9,5579.28143924562,3643.2128170395,8545.41722415922,15054.5,5273.696,4254,896.925,32
"2665","2009-03-01",2009,3,33,15989929,1632,99,19,9,1892.35537253556,1212.40915486466,2954.28267372477,5956.3,1975.254,1628.5,297.9,33
"2666","2009-03-01",2009,3,35,41262199,2268,99,20,9,6249.71883483109,3949.95912169841,9890.64411767251,18747.5,7114.883,6053.5,1137.475,35
"2667","2009-03-01",2009,3,41,10444526,409,99,21,9,771.878354565422,487.322324140674,1222.87475023495,2448.025,857.972,707,143.95,41
"2668","2009-03-01",2009,3,42,6248436,13,99,22,9,13.5852832243342,7.82479361159587,23.5924537328055,43,14.517,12,1,42
"2669","2009-03-01",2009,3,43,10693929,9,99,23,9,28.7650428051715,16.5011455111015,50.1600417887589,98.05,33.758,28,4,43
"2670","2009-03-01",2009,3,50,2449024,2606,99,24,9,3899.43215927802,2495.00051176841,6095.37385113577,11234.825,4252.776,3623,702.975,50
"2671","2009-03-01",2009,3,51,3035122,3742,99,25,9,10754.4874709072,6923.74548229483,16707.0451089916,34274.25,12006.619,10326,1775.55,51
"2672","2009-03-01",2009,3,52,6003788,5942,99,26,9,12673.3878711197,8158.51795056392,19689.5984115511,37395.225,13806.911,11323.5,2031.575,52
"2673","2009-03-01",2009,3,53,2570160,114,99,27,9,188.885269787235,119.196104275401,299.388379442755,609.2,209.177,170,35.975,53
"2674","2009-04-01",2009,4,11,1562409,895,100,1,9,1744.7885757276,1113.42161332639,2734.60227859104,4979.325,1854.414,1579.5,261.95,11
"2675","2009-04-01",2009,4,12,733559,1401,100,2,9,999.706073399995,649.277142067727,1539.50206852476,2549.5,964.189,798.5,162.925,12
"2676","2009-04-01",2009,4,13,3483985,69,100,3,9,241.702570021403,152.352599867416,383.553538532937,769,275.914,232,47.95,13
"2677","2009-04-01",2009,4,14,450479,262,100,4,9,226.109076859161,145.119106558877,352.352015797899,624.2,225.126,197,28.975,14
"2678","2009-04-01",2009,4,15,7581051,1089,100,5,9,872.26967514262,563.679713186418,1350.07112956397,2550.4,852.41,689.5,138.875,15
"2679","2009-04-01",2009,4,16,669526,170,100,6,9,171.136003408576,109.78736410091,266.810286935386,489.05,178.553,152,27,16
"2680","2009-04-01",2009,4,17,1383445,390,100,7,9,811.118933040262,520.187195469781,1264.96762907322,2417.8,890.941,741,127.975,17
"2681","2009-04-01",2009,4,21,6574789,369,100,8,9,302.988832058159,194.518853520668,472.05263536842,832.3,298.315,249,45,21
"2682","2009-04-01",2009,4,22,3118360,657,100,9,9,851.416974961001,546.564595528151,1326.5341953865,2601.85,922.63,767.5,127,22
"2683","2009-04-01",2009,4,23,8452381,1015,100,10,9,1551.00617279314,993.665099786436,2421.37987394486,4690.05,1625.904,1390,263.75,23
"2684","2009-04-01",2009,4,24,3168027,437,100,11,9,520.681366331776,334.45129986361,810.747118846066,1564.1,545.323,452.5,81.95,24
"2685","2009-04-01",2009,4,25,3766528,120,100,12,9,241.814803277889,153.204557571696,381.75543154227,779.599999999999,280.809,232,45.975,25
"2686","2009-04-01",2009,4,26,8796448,342,100,13,9,646.793426981134,412.100191312754,1015.3510829031,1983.5,742.612,625.5,107.925,26
"2687","2009-04-01",2009,4,27,3120494,492,100,14,9,632.186865325937,406.285839482188,983.855272873915,2023.075,680.335,569.5,98.975,27
"2688","2009-04-01",2009,4,28,2068017,388,100,15,9,236.496393615077,152.887566234612,365.894036851204,637.2,224.033,184,33.975,28
"2689","2009-04-01",2009,4,29,14016906,21911,100,16,9,13380.9847596573,8755.42128234778,20453.1848571627,35288.85,12794.783,10614.5,1994.725,29
"2690","2009-04-01",2009,4,31,19597330,13472,100,17,9,15190.3132261854,9815.41489903763,23512.5943736345,40916.7,15402.106,13119,2405.825,31
"2691","2009-04-01",2009,4,32,3514952,7645,100,18,9,4962.01047161514,3245.30192050825,7587.86819548244,13065.975,4733.124,3892.5,739.95,32
"2692","2009-04-01",2009,4,33,15989929,1094,100,19,9,1795.34503865932,1146.51479195022,2811.97972125521,5253.75,1959.271,1608,261.975,33
"2693","2009-04-01",2009,4,35,41262199,2556,100,20,9,6867.52085338024,4349.83475968054,10844.8514599482,21059.35,7704.654,6448.5,1097.85,35
"2694","2009-04-01",2009,4,41,10444526,330,100,21,9,724.002294986761,458.372480224941,1143.82499766064,2158.15,798.755,668,92.975,41
"2695","2009-04-01",2009,4,42,6248436,4,100,22,9,12.8372459997784,7.3431565497683,22.4475565285518,43.025,15.721,13,1,42
"2696","2009-04-01",2009,4,43,10693929,6,100,23,9,26.7644268433038,15.3701149666382,46.6209220435825,97,32.833,27,3,43
"2697","2009-04-01",2009,4,50,2449024,3014,100,24,9,3044.751175455,1967.30510218069,4713.01305667919,8396.725,3062.323,2593.5,462.8,50
"2698","2009-04-01",2009,4,51,3035122,9628,100,25,9,7586.01182374031,4948.54112182051,11630.7817349535,20640.725,7455.698,6409.5,1089.95,51
"2699","2009-04-01",2009,4,52,6003788,5475,100,26,9,11069.6000455072,7130.46455004448,17187.3562213041,33154.35,12496.367,10388,2085.4,52
"2700","2009-04-01",2009,4,53,2570160,115,100,27,9,191.542706388567,120.952737309958,303.401246624496,566.325,213.328,177,35,53
"2701","2009-05-01",2009,5,11,1562409,701,101,1,9,994.232792196259,637.109953654844,1551.77480658024,3219.35,1069.006,874.5,180.8,11
"2702","2009-05-01",2009,5,12,733559,778,101,2,9,523.20179672485,339.375711563114,806.720471826364,1459.525,503.006,397,76.95,12
"2703","2009-05-01",2009,5,13,3483985,93,101,3,9,168.146808385994,106.314546494129,266.007549737612,530.1,187.993,158,28.975,13
"2704","2009-05-01",2009,5,14,450479,177,101,4,9,294.226260490771,187.505979645039,461.75738250976,830.2,311.992,258,58,14
"2705","2009-05-01",2009,5,15,7581051,637,101,5,9,540.654512872687,349.162955774217,837.334478075957,1441.15,532.655,442.5,91.95,15
"2706","2009-05-01",2009,5,16,669526,119,101,6,9,130.40321010182,83.5826905496448,203.484458301232,413.1,140.916,117,20.975,16
"2707","2009-05-01",2009,5,17,1383445,420,101,7,9,653.190481161692,420.884419469275,1013.88418779283,2003.4,706.087,588,108.975,17
"2708","2009-05-01",2009,5,21,6574789,479,101,8,9,244.335811676652,158.653583388618,376.373475600904,605.05,221.94,185.5,34,21
"2709","2009-05-01",2009,5,22,3118360,667,101,9,9,918.837774955336,590.535586343431,1429.90868334751,2566.625,974.748,810,160.925,22
"2710","2009-05-01",2009,5,23,8452381,560,101,10,9,1644.9934537552,1047.94926639307,2582.65618972705,5044.125,1906.793,1630,320.8,23
"2711","2009-05-01",2009,5,24,3168027,287,101,11,9,489.313370332765,313.261457069886,764.436827824904,1472.025,537.04,463,83,24
"2712","2009-05-01",2009,5,25,3766528,111,101,12,9,230.71049962927,146.4695710437,363.479132600914,736.2,260.124,219,37.975,25
"2713","2009-05-01",2009,5,26,8796448,420,101,13,9,598.592727092339,383.070265350979,935.559680366985,1646.05,601.626,494.5,93.975,26
"2714","2009-05-01",2009,5,27,3120494,605,101,14,9,721.360473911905,464.92904894537,1119.41268368776,2135.475,774.149,649,114,27
"2715","2009-05-01",2009,5,28,2068017,312,101,15,9,252.361161876249,162.173186211243,392.776906141253,715.075,251.148,210,32.95,28
"2716","2009-05-01",2009,5,29,14016906,10022,101,16,9,9218.87715530017,5985.97320091302,14199.8661000947,25300.35,9277.118,7834.5,1277.175,29
"2717","2009-05-01",2009,5,31,19597330,9513,101,17,9,8950.9539361749,5801.75950361529,13811.9756767811,25750,9369.231,7784,1428.8,31
"2718","2009-05-01",2009,5,32,3514952,8459,101,18,9,4126.94698752239,2718.07426714826,6266.94327542756,9932.525,3722.155,3168.5,579.925,32
"2719","2009-05-01",2009,5,33,15989929,699,101,19,9,1109.56888991306,708.739929285328,1737.46209590341,3167.225,1173.414,985.5,163.95,33
"2720","2009-05-01",2009,5,35,41262199,1861,101,20,9,3985.9971223431,2528.80215085893,6284.26584263344,12400.375,4472.402,3725.5,634.925,35
"2721","2009-05-01",2009,5,41,10444526,208,101,21,9,298.271025536394,189.596234355512,469.337539858554,941.025,323.755,263.5,49.975,41
"2722","2009-05-01",2009,5,42,6248436,3,101,22,9,7.72080164236797,4.39708433285876,13.5602301868142,25,8.869,7,1,42
"2723","2009-05-01",2009,5,43,10693929,8,101,23,9,11.7921303273947,6.79849350756937,20.4596988288226,42,13.854,11,1,43
"2724","2009-05-01",2009,5,50,2449024,1876,101,24,9,1477.75375906049,957.873709749325,2280.13476017343,3620.875,1402.95,1210.5,238.7,50
"2725","2009-05-01",2009,5,51,3035122,8730,101,25,9,5139.02496203338,3374.36417852511,7827.59213571406,14446.825,5010.439,4267,748.975,51
"2726","2009-05-01",2009,5,52,6003788,3964,101,26,9,7804.34993473811,5034.27325680979,12100.4448692354,24332.975,8583.802,7419,1283.825,52
"2727","2009-05-01",2009,5,53,2570160,130,101,27,9,174.5801994784,110.572693616827,275.706652434903,522.3,190.187,160.5,30,53
"2728","2009-06-01",2009,6,11,1562409,416,102,1,9,597.459097455177,382.261240022124,933.94962471558,1832.725,664.617,548.5,94.925,11
"2729","2009-06-01",2009,6,12,733559,297,102,2,9,333.562778057798,214.218559652205,519.476472217287,968.325,355.097,290.5,62,12
"2730","2009-06-01",2009,6,13,3483985,56,102,3,9,110.964326533903,70.1380604907969,175.600025025172,325.025,118.594,97.5,16.975,13
"2731","2009-06-01",2009,6,14,450479,96,102,4,9,349.80342311039,221.388521642225,552.791803372997,1198.125,411.61,344,66.975,14
"2732","2009-06-01",2009,6,15,7581051,361,102,5,9,294.872514820939,190.151644910302,457.360756193237,813.025,292.126,249,45,15
"2733","2009-06-01",2009,6,16,669526,94,102,6,9,81.2268031838176,52.0140682770155,126.868063032891,234,79.283,66,10,16
"2734","2009-06-01",2009,6,17,1383445,328,102,7,9,304.214513719939,196.799100114129,470.33188389212,872.025,313.628,261,47.975,17
"2735","2009-06-01",2009,6,21,6574789,193,102,8,9,138.703288724706,89.1182720572831,215.925838701365,391.025,135.643,113,18,21
"2736","2009-06-01",2009,6,22,3118360,612,102,9,9,675.644392488949,435.291494971089,1048.89284313087,1839.225,684.447,577.5,99.975,22
"2737","2009-06-01",2009,6,23,8452381,361,102,10,9,1059.57417260659,674.802661006207,1664.03048979498,3338.325,1216.709,1046,180.975,23
"2738","2009-06-01",2009,6,24,3168027,158,102,11,9,350.979255425613,223.985137749297,550.069558035864,1068.275,386.948,322,62,24
"2739","2009-06-01",2009,6,25,3766528,110,102,12,9,146.937496274607,93.4646114155265,231.051757165462,413.075,153.564,131,22,25
"2740","2009-06-01",2009,6,26,8796448,407,102,13,9,383.509001070965,246.387370295843,597.060910521566,1077.05,392.645,333,58,26
"2741","2009-06-01",2009,6,27,3120494,206,102,14,9,554.471497202824,354.481748132265,867.437628086726,1712.025,642.708,551,112.9,27
"2742","2009-06-01",2009,6,28,2068017,135,102,15,9,168.040768205223,107.06926727041,263.78112279825,542.05,180.324,152.5,27,28
"2743","2009-06-01",2009,6,29,14016906,3551,102,16,9,4456.64641112966,2871.88700995667,6916.94755013048,13147.4,4626.521,3918,737.65,29
"2744","2009-06-01",2009,6,31,19597330,2292,102,17,9,2448.75865928291,1580.89178496352,3793.69097482478,7218.6,2526.503,2090,380.925,31
"2745","2009-06-01",2009,6,32,3514952,3136,102,18,9,2157.052902958,1407.34079865906,3306.6102850934,5494.575,1978.424,1676.5,356,32
"2746","2009-06-01",2009,6,33,15989929,391,102,19,9,456.607755208479,291.918691570353,714.35872661193,1268.325,468.178,390,71.95,33
"2747","2009-06-01",2009,6,35,41262199,545,102,20,9,1116.01664034546,706.241747486221,1763.91755625006,3639.15,1278.686,1051,217.95,35
"2748","2009-06-01",2009,6,41,10444526,55,102,21,9,69.6404128656154,44.1253112344783,109.931897659542,218,76.8,63,10.975,41
"2749","2009-06-01",2009,6,42,6248436,1,102,22,9,3.17431584328258,1.78055949388978,5.6603586214776,12.025,3.655,3,0,42
"2750","2009-06-01",2009,6,43,10693929,2,102,23,9,4.0309590580612,2.27614346253266,7.14083411710362,15,4.656,4,0,43
"2751","2009-06-01",2009,6,50,2449024,351,102,24,9,473.669635720755,303.989019036166,738.172700393585,1404.275,504.652,403,83.975,50
"2752","2009-06-01",2009,6,51,3035122,3030,102,25,9,2728.9257468751,1776.22641482446,4193.18892222267,7668.125,2684.351,2219.5,414.925,51
"2753","2009-06-01",2009,6,52,6003788,2019,102,26,9,3514.70050254121,2265.3769530612,5453.80099414013,10751.325,3900.334,3248,549.875,52
"2754","2009-06-01",2009,6,53,2570160,62,102,27,9,85.0430755701552,53.6840119431716,134.751684244259,252,91.514,76.5,14,53
"2755","2009-07-01",2009,7,11,1562409,315,103,1,9,447.167070762608,285.75934913271,699.853181220736,1241.625,459.748,381,68,11
"2756","2009-07-01",2009,7,12,733559,138,103,2,9,231.758955739133,147.852885237622,363.335158246092,715.125,258.48,216,43.975,12
"2757","2009-07-01",2009,7,13,3483985,78,103,3,9,88.954812802507,56.6178980107035,139.795771396042,261.05,92.966,75,14,13
"2758","2009-07-01",2009,7,14,450479,151,103,4,9,368.237889697488,233.923177081434,579.766086043498,1109.25,391.513,334,53.95,14
"2759","2009-07-01",2009,7,15,7581051,191,103,5,9,211.910491343355,135.876902667081,330.561535570755,617,218.719,185,28,15
"2760","2009-07-01",2009,7,16,669526,55,103,6,9,76.8315944642147,48.7586452552768,121.088062604126,225.025,80.354,67,12,16
"2761","2009-07-01",2009,7,17,1383445,174,103,7,9,130.789294586639,84.6362769532064,202.142361785786,360.175,128.864,107.5,18,17
"2762","2009-07-01",2009,7,21,6574789,59,103,8,9,91.4058875089514,58.0060146220398,144.070651795744,268.075,97.663,83,12,21
"2763","2009-07-01",2009,7,22,3118360,500,103,9,9,377.189511452993,244.138428540893,582.848985969964,983.35,368.651,310,56.975,22
"2764","2009-07-01",2009,7,23,8452381,188,103,10,9,692.439175905778,440.046784613271,1089.78188038345,2109.75,798.052,668.5,127.8,23
"2765","2009-07-01",2009,7,24,3168027,116,103,11,9,263.607809266166,168.253144875764,413.07287847828,786.125,298.462,251,46.975,24
"2766","2009-07-01",2009,7,25,3766528,87,103,12,9,109.441215081435,69.7105884226838,171.851432425911,337.175,115.008,94,17,25
"2767","2009-07-01",2009,7,26,8796448,317,103,13,9,259.297154764274,166.984914336291,402.720456616682,711.05,250.053,208,38.975,26
"2768","2009-07-01",2009,7,27,3120494,199,103,14,9,446.296490104565,285.834099719084,696.957163534825,1463.075,494.598,415.5,84.85,27
"2769","2009-07-01",2009,7,28,2068017,72,103,15,9,133.985486615968,84.8517824038974,211.609159888262,387.05,146.763,128,24,28
"2770","2009-07-01",2009,7,29,14016906,1794,103,16,9,2802.43917173107,1802.30496044096,4358.21589865921,8285.525,3007.983,2512.5,384,29
"2771","2009-07-01",2009,7,31,19597330,841,103,17,9,681.102585556648,440.471281184066,1053.38013910252,1982.575,710.23,587.5,115,31
"2772","2009-07-01",2009,7,32,3514952,934,103,18,9,1164.81556008552,752.417911263862,1803.50702157409,3311.325,1199.154,1035,166.775,32
"2773","2009-07-01",2009,7,33,15989929,237,103,19,9,219.168385638328,140.525750456197,341.892454667146,663.175,230.725,192.5,36.925,33
"2774","2009-07-01",2009,7,35,41262199,254,103,20,9,348.959180863119,221.653548833144,549.497201057551,1050.25,375.641,319,63.95,35
"2775","2009-07-01",2009,7,41,10444526,36,103,21,9,25.9615061954728,16.5129627791374,40.8251421355755,76,26.011,22,3,41
"2776","2009-07-01",2009,7,42,6248436,0,103,22,9,1.55113584224954,0.855793024853921,2.81207162219744,6.02499999999998,1.735,1,0,42
"2777","2009-07-01",2009,7,43,10693929,0,103,23,9,1.8271135058931,1.01189084377356,3.29987132334499,8,2.162,2,0,43
