"","Date","Year","Month","CD_UF","Pop0_19_UF","cases0_19","time","state_index","year_index","base.fit","base.fit.lci","base.fit.uci","pred.mean","pred.median","pred.lci","pred.uci","state_code"
"1885","2006-10-01",2006,10,42,1907499,0,70,22,6,0.0816066108531752,0.0249134936900623,0.266435826996191,0.107,0,0,1,42
"1886","2006-10-01",2006,10,43,3105241,0,70,23,6,0.128324425715474,0.0513710052663195,0.320359256669119,0.138,0,0,1,43
"1887","2006-10-01",2006,10,50,837704,43,70,24,6,37.6144014771676,23.7239564528062,59.6471756410207,38.956,32,4,113.075,50
"1888","2006-10-01",2006,10,51,1064017,101,70,25,6,91.6857722095857,58.5668441637779,143.556648316038,90.891,73.5,13,267.1,51
"1889","2006-10-01",2006,10,52,1975139,114,70,26,6,139.486061892425,89.1629280244182,218.245998471103,148.623,126,18.975,402.075,52
"1890","2006-10-01",2006,10,53,829238,1,70,27,6,2.0757589206115,1.19581667713917,3.60420299861643,2.096,2,0,8,53
"1891","2006-11-01",2006,11,11,580275,20,71,1,6,53.5189439626271,33.3195197676033,85.9759237006078,59.88,48,8,163.1,11
"1892","2006-11-01",2006,11,12,324213,11,71,2,6,8.00957682466501,4.71712218418099,13.6031818361225,7.867,6,0,22,12
"1893","2006-11-01",2006,11,13,1520807,18,71,3,6,19.7836466812673,12.3066736442107,31.8113345869218,20.945,17,1,60,13
"1894","2006-11-01",2006,11,14,195868,41,71,4,6,21.5767822149558,13.6560173854556,34.0976062940157,19.975,16,2,58.025,14
"1895","2006-11-01",2006,11,15,3141578,91,71,5,6,105.318513444965,66.9350600598632,165.74783557944,110.805,96,13.975,317.05,15
"1896","2006-11-01",2006,11,16,295134,33,71,6,6,25.2382846693887,15.8730555075488,40.1365731688911,24.838,21,3,69,16
"1897","2006-11-01",2006,11,17,537291,101,71,7,6,88.0960627029375,56.332613087958,137.793330790037,88.18,74,13,249.025,17
"1898","2006-11-01",2006,11,21,2716327,134,71,8,6,72.1644244912916,46.2375388653515,112.652291895653,65.173,54,8,176.125,21
"1899","2006-11-01",2006,11,22,1131904,22,71,9,6,29.2524933574418,18.4234896257506,46.4560134602301,31.033,26,3.975,89,22
"1900","2006-11-01",2006,11,23,3035091,308,71,10,6,280.645639372766,179.57857454931,438.667636902822,293.157,242.5,46.95,815.2,23
"1901","2006-11-01",2006,11,24,1083280,61,71,11,6,76.7254013037981,48.5803344556642,121.199463198512,78.948,65,11,234.05,24
"1902","2006-11-01",2006,11,25,1305858,50,71,12,6,36.6432832269644,23.2887160647831,57.6684928653938,34.791,29,4,96.025,25
"1903","2006-11-01",2006,11,26,3070367,85,71,13,6,108.072419808995,68.5785900125008,170.34467155387,112.403,97,17,314.025,26
"1904","2006-11-01",2006,11,27,1223353,67,71,14,6,47.9506669818752,30.6031633397177,75.1462097613672,46.044,37,6,137,27
"1905","2006-11-01",2006,11,28,758267,31,71,15,6,19.0274905385683,11.9758504917555,30.2382686817648,17.629,15,2,49,28
"1906","2006-11-01",2006,11,29,4917375,101,71,16,6,57.0656864030915,36.6411713811141,88.8954280013184,51.655,44,6.975,142.075,29
"1907","2006-11-01",2006,11,31,6113296,179,71,17,6,105.010249657399,67.5931140108194,163.169846975595,95.854,80,14,280.025,31
"1908","2006-11-01",2006,11,32,1113171,55,71,18,6,53.3029149620249,33.9335366377259,83.7427539472509,55.848,46,7,164,32
"1909","2006-11-01",2006,11,33,4655915,90,71,19,6,153.862212919261,97.1589690372218,243.700949064695,172.602,145.5,24,479.225,33
"1910","2006-11-01",2006,11,35,12164826,129,71,20,6,140.69173877657,89.3183934531658,221.65366666705,141.291,114.5,18.975,399,35
"1911","2006-11-01",2006,11,41,3320131,4,71,21,6,4.40252514303506,2.64367646789175,7.33278048279921,4.503,4,0,15,41
"1912","2006-11-01",2006,11,42,1907499,0,71,22,6,0.154657426307277,0.0485847621840981,0.490942303633787,0.202,0,0,2,42
"1913","2006-11-01",2006,11,43,3105241,0,71,23,6,0.242763685410044,0.0999097532808236,0.589900692346486,0.284,0,0,2,43
"1914","2006-11-01",2006,11,50,837704,216,71,24,6,96.3570031172688,62.3867415056125,148.841438590564,82.428,68,12,247.05,50
"1915","2006-11-01",2006,11,51,1064017,520,71,25,6,199.754550819327,130.749395564148,305.225123049683,154.26,131.5,24.975,425.35,51
"1916","2006-11-01",2006,11,52,1975139,151,71,26,6,197.05430703782,125.910653146099,308.444781302797,212.336,177,29,605.075,52
"1917","2006-11-01",2006,11,53,829238,6,71,27,6,2.30163862185683,1.34051963914041,3.95287176302446,1.969,1,0,7,53
"1918","2006-12-01",2006,12,11,580275,49,72,1,6,81.8427883098062,51.1659688019712,130.929166434523,91.253,78,13,263.05,11
"1919","2006-12-01",2006,12,12,324213,11,72,2,6,10.391479146314,6.11402458218977,17.6655875885677,10.331,8,1,32,12
"1920","2006-12-01",2006,12,13,1520807,15,72,3,6,24.0353222040152,14.8692405155367,38.8620189448848,26.54,22,3,78.025,13
"1921","2006-12-01",2006,12,14,195868,50,72,4,6,18.0133770654036,11.4732397668845,28.2866295589293,14.23,12,1,41.025,14
"1922","2006-12-01",2006,12,15,3141578,138,72,5,6,116.196804195315,73.835562004302,182.905968395613,119.984,100,18,334.075,15
"1923","2006-12-01",2006,12,16,295134,32,72,6,6,17.9240771562331,11.2811844023217,28.4845083320588,16.256,13,2,48,16
"1924","2006-12-01",2006,12,17,537291,150,72,7,6,122.52538702698,78.1752054664581,192.068161798076,123.095,99,16,350.175,17
"1925","2006-12-01",2006,12,21,2716327,168,72,8,6,96.9399162650713,61.8424800712983,151.989303450248,88.847,75,11,243.075,21
"1926","2006-12-01",2006,12,22,1131904,66,72,9,6,29.1491747734825,18.6246309675377,45.6311514097134,25.154,21,3,74.025,22
"1927","2006-12-01",2006,12,23,3035091,164,72,10,6,281.970774332376,178.253357473593,446.120015942642,297.765,245.5,47,882.125,23
"1928","2006-12-01",2006,12,24,1083280,43,72,11,6,76.2916343005355,48.0024329304357,121.277455158879,83.147,71,11,240.1,24
"1929","2006-12-01",2006,12,25,1305858,55,72,12,6,39.4279952952335,24.9685000117098,62.2752043211595,38.091,31,6,115.025,25
"1930","2006-12-01",2006,12,26,3070367,99,72,13,6,109.898100262207,69.6080742040329,173.546083103288,115.583,96,14,338.05,26
"1931","2006-12-01",2006,12,27,1223353,46,72,14,6,39.2761338253146,24.9359669544738,61.8754404329519,39.055,33,4.975,105.025,27
"1932","2006-12-01",2006,12,28,758267,21,72,15,6,15.1490351275967,9.45535125457128,24.2765312083353,15.348,12,1,46,28
"1933","2006-12-01",2006,12,29,4917375,96,72,16,6,66.6043128431177,42.476000638774,104.464633623718,62.671,51,7,184.025,29
"1934","2006-12-01",2006,12,31,6113296,201,72,17,6,190.395392798751,121.335217970365,298.819172730345,192.102,161,27,526.225,31
"1935","2006-12-01",2006,12,32,1113171,33,72,18,6,78.3187799533044,49.4386630895017,124.091202613267,87.161,73,13,244.125,32
"1936","2006-12-01",2006,12,33,4655915,187,72,19,6,244.52356719767,154.955857259892,385.929855402112,261.545,217.5,40,737.075,33
"1937","2006-12-01",2006,12,35,12164826,259,72,20,6,226.245059767121,143.794370093041,356.041656906098,226.907,190,33,622.25,35
"1938","2006-12-01",2006,12,41,3320131,4,72,21,6,8.02205984385275,4.82233899687812,13.3469698708579,9.177,7,0,29,41
"1939","2006-12-01",2006,12,42,1907499,0,72,22,6,0.206260497161155,0.0651646263537351,0.651030377518443,0.275,0,0,2,42
"1940","2006-12-01",2006,12,43,3105241,0,72,23,6,0.414483475342917,0.176606922673108,0.972745167975744,0.481,0,0,3,43
"1941","2006-12-01",2006,12,50,837704,418,72,24,6,201.974497104254,130.413765308193,312.841251670119,179.854,145.5,25,494.05,50
"1942","2006-12-01",2006,12,51,1064017,499,72,25,6,252.560481925015,163.639060409447,389.864521593293,227.054,193,35,639.05,51
"1943","2006-12-01",2006,12,52,1975139,184,72,26,6,260.242021696546,165.917671432624,408.256053369675,299.617,246.5,45,828.125,52
"1944","2006-12-01",2006,12,53,829238,7,72,27,6,3.44892786556479,2.01778274302635,5.89670869661821,3.181,2,0,11,53
"1945","2007-01-01",2007,1,11,580275,71,73,1,7,206.50788859734,129.322398503651,329.83209952381,240.682,199,40,691.25,11
"1946","2007-01-01",2007,1,12,324213,15,73,2,7,35.1138655351284,21.2381192331048,58.066813193561,41.397,32,4,131.025,12
"1947","2007-01-01",2007,1,13,1520807,24,73,3,7,258.942584036105,161.468354080174,415.344634157474,310.849,250,40,944.15,13
"1948","2007-01-01",2007,1,14,195868,45,73,4,7,24.9011910023106,15.8172060159592,39.2085325152998,23.138,20,3,67,14
"1949","2007-01-01",2007,1,15,3141578,319,73,5,7,898.632892771642,570.748022324053,1415.15176655595,967.728,805.5,164.975,2631.25,15
"1950","2007-01-01",2007,1,16,295134,105,73,6,7,75.7473864816552,48.3982777901217,118.570833582758,73.561,61,11,202.025,16
"1951","2007-01-01",2007,1,17,537291,503,73,7,7,532.258517009909,342.37188401729,827.589854645246,537.38,451.5,72.975,1528.175,17
"1952","2007-01-01",2007,1,21,2716327,553,73,8,7,427.54434861088,274.60168965199,665.782049452545,402.748,326.5,53,1084.25,21
"1953","2007-01-01",2007,1,22,1131904,210,73,9,7,145.736550938222,93.6973119252456,226.714180258127,139.587,118,21.975,400.15,22
"1954","2007-01-01",2007,1,23,3035091,523,73,10,7,685.520482690966,438.354213780968,1072.21839069682,723.273,591,104.95,1990.025,23
"1955","2007-01-01",2007,1,24,1083280,166,73,11,7,318.096821600897,201.978270467266,501.054357532961,336.618,289.5,52.975,868.3,24
"1956","2007-01-01",2007,1,25,1305858,89,73,12,7,157.457215960896,99.5897881741716,248.992060156924,181.161,149.5,25,517.325,25
"1957","2007-01-01",2007,1,26,3070367,306,73,13,7,470.832202828799,297.691730642987,744.799157303416,528.825,451.5,80.95,1382.475,26
"1958","2007-01-01",2007,1,27,1223353,69,73,14,7,176.950288999942,111.923833850586,279.800727391617,194.685,162,31.975,532,27
"1959","2007-01-01",2007,1,28,758267,15,73,15,7,24.626412454498,15.2870011672993,39.6794075117156,27.75,23,3,80,28
"1960","2007-01-01",2007,1,29,4917375,249,73,16,7,261.722395822288,166.814920454058,410.707142938569,266.641,229,38,742.125,29
"1961","2007-01-01",2007,1,31,6113296,357,73,17,7,467.578352790687,297.513326466514,734.996849838039,496.36,425,69.975,1390.05,31
"1962","2007-01-01",2007,1,32,1113171,113,73,18,7,121.405383663109,77.3153384796857,190.670345828098,128.843,104.5,22,364.075,32
"1963","2007-01-01",2007,1,33,4655915,646,73,19,7,1679.51211073261,1067.29483563822,2643.319709434,1829.806,1485.5,279.725,5351.675,33
"1964","2007-01-01",2007,1,35,12164826,1117,73,20,7,1151.75379572309,735.580401001247,1803.69948414976,1176.215,971,167.975,3173.95,35
"1965","2007-01-01",2007,1,41,3320131,154,73,21,7,222.608739139534,140.657185453834,352.355095868855,236.275,199.5,30,640.025,41
"1966","2007-01-01",2007,1,42,1907499,2,73,22,7,2.11135684261316,1.00730361155384,4.42666980541433,2.238,2,0,9,42
"1967","2007-01-01",2007,1,43,3105241,4,73,23,7,5.22089766817794,2.8208557329936,9.66522081997071,5.732,4,0,18.025,43
"1968","2007-01-01",2007,1,50,837704,4588,73,24,7,1461.04179751514,961.505657979773,2220.39005937918,1072.659,869.5,145.9,3045.075,50
"1969","2007-01-01",2007,1,51,1064017,799,73,25,7,686.377497939907,441.423964752271,1067.42655254933,694.583,590.5,113,1961.2,51
"1970","2007-01-01",2007,1,52,1975139,491,73,26,7,483.576134200639,310.970993173835,752.106910561835,491.814,415.5,56.9,1429.3,52
"1971","2007-01-01",2007,1,53,829238,22,73,27,7,37.8859848426865,23.1829270290875,61.9328372923984,41.068,34,5,112.05,53
"1972","2007-02-01",2007,2,11,580275,90,74,1,7,177.955306132372,111.395836312179,284.337277825445,188.787,162,28.975,539.1,11
"1973","2007-02-01",2007,2,12,324213,26,74,2,7,29.8833772965951,18.2297382442846,48.9947074756497,30.272,25,3.975,87,12
"1974","2007-02-01",2007,2,13,1520807,71,74,3,7,360.701197986575,224.809471022466,578.851955757123,412.357,341,57,1201.325,13
"1975","2007-02-01",2007,2,14,195868,16,74,4,7,20.1726869287317,12.5952096165562,32.3137361002806,21.779,18,2,65,14
"1976","2007-02-01",2007,2,15,3141578,491,74,5,7,1108.42013944086,702.65958326099,1748.79424482119,1237.544,1021.5,183.975,3524.975,15
"1977","2007-02-01",2007,2,16,295134,141,74,6,7,99.2259152272258,63.4013801795834,155.317692485297,95.571,80,12.975,265.025,16
"1978","2007-02-01",2007,2,17,537291,711,74,7,7,605.601556140243,390.260676509745,939.903715395528,616.2,517.5,79.975,1658.5,17
"1979","2007-02-01",2007,2,21,2716327,943,74,8,7,728.062553491813,467.602821248512,1133.79266737809,711.828,601.5,102.925,1926.625,21
"1980","2007-02-01",2007,2,22,1131904,200,74,9,7,231.669619778932,147.463943281174,364.017291396184,247.662,196,38.975,680.15,22
"1981","2007-02-01",2007,2,23,3035091,759,74,10,7,1203.41172667649,767.838492839423,1886.36715970646,1284.99,1040.5,198.95,3651.95,23
"1982","2007-02-01",2007,2,24,1083280,199,74,11,7,551.170904236538,347.28230356224,874.908588092133,612.467,539.5,77.925,1708.025,24
"1983","2007-02-01",2007,2,25,1305858,241,74,12,7,277.374739417334,176.355866194856,436.332799067928,295.271,236,40,846.15,25
"1984","2007-02-01",2007,2,26,3070367,523,74,13,7,788.596514494577,498.410244848112,1247.94994578948,841.686,710.5,128.95,2372.4,26
"1985","2007-02-01",2007,2,27,1223353,68,74,14,7,256.273948396939,161.710552191764,406.19970916726,297.238,247,32,807.425,27
"1986","2007-02-01",2007,2,28,758267,9,74,15,7,35.2374537518098,21.7010314003641,57.2283274738658,40.717,35,5.975,115,28
"1987","2007-02-01",2007,2,29,4917375,247,74,16,7,489.838457445536,309.395182294675,775.677165277746,553.755,483,75.925,1522.1,29
"1988","2007-02-01",2007,2,31,6113296,722,74,17,7,918.182066459788,583.41459609663,1445.32156908758,979.614,812.5,146.85,2903.15,31
"1989","2007-02-01",2007,2,32,1113171,194,74,18,7,210.569963588709,133.835954279873,331.35543888012,225.6,188.5,25.975,651.1,32
"1990","2007-02-01",2007,2,33,4655915,1277,74,19,7,2386.68027618517,1512.71465221091,3766.16529671318,2712.743,2223.5,420.925,7581.6,33
"1991","2007-02-01",2007,2,35,12164826,3175,74,20,7,2551.4165890216,1638.03524561402,3974.8014582863,2603.845,2138,354.45,7277.425,35
"1992","2007-02-01",2007,2,41,3320131,495,74,21,7,476.485719639235,303.301688871615,748.663158892823,503.711,424,74.95,1375.6,41
"1993","2007-02-01",2007,2,42,1907499,6,74,22,7,3.92732743698254,1.9307568658249,7.99068946470083,3.73,3,0,12,42
"1994","2007-02-01",2007,2,43,3105241,2,74,23,7,10.9443118651629,5.99765999066884,19.9746277253009,13.618,11,1,40.025,43
"1995","2007-02-01",2007,2,50,837704,6225,74,24,7,1791.7541883881,1186.79843118946,2705.41087414053,1247.521,1000.5,203.975,3625.175,50
"1996","2007-02-01",2007,2,51,1064017,921,74,25,7,737.697534579748,474.858691767875,1146.19303369226,740.13,623.5,105.975,2045.15,51
"1997","2007-02-01",2007,2,52,1975139,742,74,26,7,728.501788656575,467.946605231459,1134.31579904026,756.072,634,103,2091.8,52
"1998","2007-02-01",2007,2,53,829238,29,74,27,7,50.1288456382971,30.5921247279045,82.1649877644491,57.507,48,6.975,172,53
"1999","2007-03-01",2007,3,11,580275,79,75,1,7,132.920957478736,83.5375851344316,211.535309284441,144.138,118.5,22,411.025,11
"2000","2007-03-01",2007,3,12,324213,33,75,2,7,22.8004146877741,14.0420188107818,37.0277272215659,21.811,18,2,65,12
"2001","2007-03-01",2007,3,13,1520807,84,75,3,7,327.348190706943,204.74047577989,523.478307496812,371.812,315.5,56.975,1023.025,13
"2002","2007-03-01",2007,3,14,195868,8,75,4,7,23.1037735088981,14.3639235064394,37.168236440704,26.482,21,2,76.025,14
"2003","2007-03-01",2007,3,15,3141578,805,75,5,7,1106.37373952272,705.159681745002,1736.16430018506,1181.806,989.5,185.975,3333.575,15
"2004","2007-03-01",2007,3,16,295134,225,75,6,7,120.926380659953,77.9352520427838,187.662969037329,112.953,92,15,320.025,16
"2005","2007-03-01",2007,3,17,537291,945,75,7,7,621.065628935485,402.284664111546,958.968085324578,588.575,496,79,1646.875,17
"2006","2007-03-01",2007,3,21,2716327,1088,75,8,7,952.875990258778,611.572575664377,1484.90852643421,954.87,796,149.95,2657.275,21
"2007","2007-03-01",2007,3,22,1131904,269,75,9,7,428.967994208406,272.777963795505,674.70275436106,444.349,371,57.95,1292.125,22
"2008","2007-03-01",2007,3,23,3035091,1254,75,10,7,1794.86826299792,1145.80078169947,2812.05902283698,1884.042,1569,255.875,5080.775,23
"2009","2007-03-01",2007,3,24,1083280,449,75,11,7,919.57953171743,583.053345700878,1450.58316893445,986.719,835,169.95,2779.35,24
"2010","2007-03-01",2007,3,25,1305858,531,75,12,7,453.885065104499,290.656814640622,708.898528063084,461.744,374.5,63,1294,25
"2011","2007-03-01",2007,3,26,3070367,1148,75,13,7,1134.76200708436,725.72718299936,1774.62943629068,1158.958,966.5,174.925,3046.375,26
"2012","2007-03-01",2007,3,27,1223353,169,75,14,7,466.077505141406,295.123692490247,736.176891128366,516.855,420,75.95,1535.4,27
"2013","2007-03-01",2007,3,28,758267,20,75,15,7,58.5556648031996,36.3225459969978,94.4161719772251,65.921,56,10,189.025,28
"2014","2007-03-01",2007,3,29,4917375,412,75,16,7,803.994563378311,509.196407400063,1269.731629575,902.712,762,116.725,2548.15,29
"2015","2007-03-01",2007,3,31,6113296,1934,75,17,7,1632.34678895656,1046.00099056036,2547.87864898167,1682.46,1428,262.6,4623.025,31
"2016","2007-03-01",2007,3,32,1113171,234,75,18,7,291.436062544476,185.725663476272,457.393190562995,309.911,255,43,931.025,32
"2017","2007-03-01",2007,3,33,4655915,3263,75,19,7,3701.79386759313,2362.82507492477,5800.50324298436,3783.175,3150,524.875,10499.775,33
"2018","2007-03-01",2007,3,35,12164826,7783,75,20,7,4885.93363960286,3159.13265687657,7557.96446426928,4565.003,3655.5,718.425,12464.325,35
"2019","2007-03-01",2007,3,41,3320131,1948,75,21,7,1008.39759766596,653.413800065806,1556.48149576698,926.346,761,140.925,2619.55,41
"2020","2007-03-01",2007,3,42,1907499,1,75,22,7,3.12198293485913,1.50486056785819,6.47747720168924,3.979,3,0,14,42
"2021","2007-03-01",2007,3,43,3105241,7,75,23,7,17.4663058272975,9.74305770378535,31.3181299563711,20.432,16,2,66,43
"2022","2007-03-01",2007,3,50,837704,4981,75,24,7,1910.05408702322,1251.34920280497,2915.86351612788,1593.463,1344.5,222.95,4240.375,50
"2023","2007-03-01",2007,3,51,1064017,1031,75,25,7,640.596054902515,415.473683709112,987.843156071621,598.42,504.5,89.95,1655.55,51
"2024","2007-03-01",2007,3,52,1975139,904,75,26,7,837.497481506819,539.176636969604,1301.08139884755,850.06,747,124,2248.375,52
"2025","2007-03-01",2007,3,53,829238,33,75,27,7,56.7964219377947,34.803864738037,92.7099483368896,65.412,53,8.975,185.075,53
"2026","2007-04-01",2007,4,11,580275,47,76,1,7,75.0702427716418,47.0977602083764,119.676854130471,80.053,67,12,216,11
"2027","2007-04-01",2007,4,12,324213,21,76,2,7,10.573070874621,6.51620467135774,17.1583725746166,9.61,8,0,28.025,12
"2028","2007-04-01",2007,4,13,1520807,95,76,3,7,237.297012185545,148.863973056362,378.33367291352,260.491,218.5,36,723.2,13
"2029","2007-04-01",2007,4,14,195868,15,76,4,7,19.9982672860361,12.4583939967616,32.1063989927001,21.648,18,3,61.05,14
"2030","2007-04-01",2007,4,15,3141578,649,76,5,7,760.69127569305,485.09812045803,1193.05664962865,795.282,670.5,100,2180.575,15
"2031","2007-04-01",2007,4,16,295134,166,76,6,7,93.478715280235,60.0461935911148,145.549497266163,83.588,71,12,234.025,16
"2032","2007-04-01",2007,4,17,537291,528,76,7,7,536.806367803317,345.194138032857,834.902732215182,546.25,447,73,1645.5,17
"2033","2007-04-01",2007,4,21,2716327,1024,76,8,7,836.705565072862,536.855322267048,1304.25246049306,823.059,690.5,124.975,2316.175,21
"2034","2007-04-01",2007,4,22,1131904,448,76,9,7,536.555088753229,342.237140843192,841.342380959909,564.156,478,80.95,1506.45,22
"2035","2007-04-01",2007,4,23,3035091,2068,76,10,7,2311.69466769558,1478.98852566361,3613.81463779816,2466.903,2075,366.975,6567.075,23
"2036","2007-04-01",2007,4,24,1083280,499,76,11,7,996.766689874257,632.443017666719,1571.21877599159,1084.565,913.5,140.925,3016.425,24
"2037","2007-04-01",2007,4,25,1305858,694,76,12,7,594.916063714006,381.613302665126,927.600321809449,597.639,510.5,91,1605.35,25
"2038","2007-04-01",2007,4,26,3070367,2142,76,13,7,1314.84896904602,850.375407663116,2033.33634867871,1248.331,1032,182.925,3578.375,26
"2039","2007-04-01",2007,4,27,1223353,215,76,14,7,549.031066480886,347.731133439031,866.999671720627,635.457,530.5,95.95,1840.75,27
"2040","2007-04-01",2007,4,28,758267,38,76,15,7,72.9419565617416,45.2651083012713,117.564371018984,84.974,71,11,253.075,28
"2041","2007-04-01",2007,4,29,4917375,402,76,16,7,709.031152054712,449.656228307429,1118.24560612131,787.865,653,136,2114.05,29
"2042","2007-04-01",2007,4,31,6113296,2024,76,17,7,1579.69515817956,1014.91571969906,2459.24730594725,1561.488,1332.5,223.875,4383.525,31
"2043","2007-04-01",2007,4,32,1113171,345,76,18,7,254.921917388679,163.604775535869,397.273248301779,247.742,198.5,39.975,718.425,32
"2044","2007-04-01",2007,4,33,4655915,3423,76,19,7,3536.84412284215,2266.4933790659,5520.13095090161,3534.554,2924,560.9,9487.65,33
"2045","2007-04-01",2007,4,35,12164826,8078,76,20,7,5381.74874094033,3478.35081508485,8328.19847722167,5111.414,4245.5,733.8,13786.85,35
"2046","2007-04-01",2007,4,41,3320131,2472,76,21,7,954.525596836984,625.174168260248,1457.60273645934,793.21,675,109.95,2148.025,41
"2047","2007-04-01",2007,4,42,1907499,0,76,22,7,2.97360535224992,1.42932498321588,6.18715712171111,3.739,3,0,13,42
"2048","2007-04-01",2007,4,43,3105241,61,76,23,7,15.9715737944838,9.50133242059838,26.8519870491409,7.304,6,0,24.025,43
"2049","2007-04-01",2007,4,50,837704,1762,76,24,7,1487.1327838812,951.933740739174,2323.54778802915,1477.017,1223.5,204.85,4262.125,50
"2050","2007-04-01",2007,4,51,1064017,659,76,25,7,461.881048936974,298.850024758303,713.954062451772,443.237,360,66,1281.075,51
"2051","2007-04-01",2007,4,52,1975139,581,76,26,7,724.157543686098,464.412774025821,1129.35780827538,771.744,656,110,2179,52
"2052","2007-04-01",2007,4,53,829238,32,76,27,7,55.8674082207794,34.2642186769242,91.1138616615014,60.796,49,8,180.025,53
"2053","2007-05-01",2007,5,11,580275,30,77,1,7,42.2847513041751,26.5636477772712,67.3214516951944,44.834,36,6,127.025,11
"2054","2007-05-01",2007,5,12,324213,9,77,2,7,5.50487282990818,3.35816274100667,9.02530065359892,5.279,4,0,17,12
"2055","2007-05-01",2007,5,13,1520807,68,77,3,7,159.322030182184,100.025147607002,253.81795588102,184.308,152.5,30,525.25,13
"2056","2007-05-01",2007,5,14,195868,20,77,4,7,27.0306754377044,16.9022011381769,43.2354493607275,28.188,23,3,77.05,14
"2057","2007-05-01",2007,5,15,3141578,296,77,5,7,451.989627232637,287.522929294764,710.654550183525,473.815,401,72,1336.125,15
"2058","2007-05-01",2007,5,16,295134,115,77,6,7,66.1802713308179,42.444358007978,103.204817822873,60.992,51,8,174,16
"2059","2007-05-01",2007,5,17,537291,338,77,7,7,416.137144246178,267.347579721946,647.832655828721,435.912,371.5,69,1199.075,17
"2060","2007-05-01",2007,5,21,2716327,891,77,8,7,685.574055267834,441.232361936609,1065.40298015543,651.477,549,99.875,1803.05,21
"2061","2007-05-01",2007,5,22,1131904,903,77,9,7,574.137506609506,370.753633514213,889.2349665215,523.981,439,69.975,1438.125,22
"2062","2007-05-01",2007,5,23,3035091,2149,77,10,7,2490.34435794975,1595.71607430869,3887.19728032257,2643.133,2147.5,418,7563.55,23
"2063","2007-05-01",2007,5,24,1083280,421,77,11,7,890.120676726071,565.27385208645,1401.87683903381,1022.356,862,129.975,2819.9,24
"2064","2007-05-01",2007,5,25,1305858,564,77,12,7,559.022355725355,358.428691856209,872.026254990138,587.922,490.5,83,1639.75,25
"2065","2007-05-01",2007,5,26,3070367,2188,77,13,7,1198.40985647431,778.540889086787,1845.00252093499,1071.952,920,150.975,2912.025,26
"2066","2007-05-01",2007,5,27,1223353,445,77,14,7,600.292510481891,383.541589923799,939.68397206551,635.504,524.5,80.975,1837.025,27
"2067","2007-05-01",2007,5,28,758267,29,77,15,7,78.7875174067096,49.0326159091378,126.625130122471,88.889,75,11,256.05,28
"2068","2007-05-01",2007,5,29,4917375,324,77,16,7,480.874676084057,305.813328465257,756.299889394578,537.052,442.5,70.975,1493.075,29
"2069","2007-05-01",2007,5,31,6113296,1064,77,17,7,936.016722380936,600.634314959116,1458.96532517481,898.075,754,127.925,2459,31
"2070","2007-05-01",2007,5,32,1113171,246,77,18,7,214.018230123605,137.230606801279,333.828918930556,221.502,186.5,34.925,628.025,32
"2071","2007-05-01",2007,5,33,4655915,2585,77,19,7,2212.90099139445,1423.75922158788,3439.97587479827,2233.32,1859,281.875,6194.15,33
"2072","2007-05-01",2007,5,35,12164826,3476,77,20,7,3204.50918781098,2057.80076436355,4991.11794756155,3116.529,2581.5,496.475,8407.325,35
"2073","2007-05-01",2007,5,41,3320131,862,77,21,7,399.973187182557,259.924300107535,615.563780395237,351.568,295,46.975,952.025,41
"2074","2007-05-01",2007,5,42,1907499,1,77,22,7,1.9353399600352,0.923463970429325,4.05640400675646,2.371,2,0,9,42
"2075","2007-05-01",2007,5,43,3105241,3,77,23,7,5.53488940176301,3.05341922975464,10.0330408573574,6.475,5,0,21,43
"2076","2007-05-01",2007,5,50,837704,417,77,24,7,719.15973593821,453.431090089899,1140.77840029646,810.511,674,121.975,2134.025,50
"2077","2007-05-01",2007,5,51,1064017,385,77,25,7,304.693534766799,196.55068988073,472.406479727539,296.387,247,42,802.525,51
"2078","2007-05-01",2007,5,52,1975139,336,77,26,7,495.717310894981,317.616347142938,773.814315676019,503.588,429,77.975,1408.275,52
"2079","2007-05-01",2007,5,53,829238,33,77,27,7,52.1744565370718,32.0844867699626,84.8649569408876,55.267,47,7,159.025,53
"2080","2007-06-01",2007,6,11,580275,14,78,1,7,26.2875567674637,16.4256205371666,42.077780748474,28.361,24,3,77.05,11
"2081","2007-06-01",2007,6,12,324213,2,78,2,7,2.91979739113832,1.75097084165244,4.86960206254676,3.152,2.5,0,10.025,12
"2082","2007-06-01",2007,6,13,1520807,106,78,3,7,98.5193060377312,62.3533474623626,155.690526612676,102.18,88,15,289.05,13
"2083","2007-06-01",2007,6,14,195868,13,78,4,7,30.5409348862558,19.0081716178456,49.0791887984956,33.399,28,4,94.05,14
"2084","2007-06-01",2007,6,15,3141578,154,78,5,7,235.74563842502,149.648090111361,371.442137260432,258.925,216.5,37.95,694.025,15
"2085","2007-06-01",2007,6,16,295134,40,78,6,7,41.5566782072844,26.2168174843986,65.8821149513144,42.549,35,5,124.025,16
"2086","2007-06-01",2007,6,17,537291,128,78,7,7,189.441568066014,121.080265790268,296.441722150589,207.213,180,26.975,583.025,17
"2087","2007-06-01",2007,6,21,2716327,580,78,8,7,392.146620738176,252.216373067576,609.81154618097,375.046,314.5,57.975,1074.025,21
"2088","2007-06-01",2007,6,22,1131904,1065,78,9,7,437.934669892741,285.917055537768,670.878858167466,352.954,290.5,54.925,994.35,22
