"","CD_MUN","Forest_Loss_Percent_2001","Forest_Loss_Percent_2002","Forest_Loss_Percent_2003","Forest_Loss_Percent_2004","Forest_Loss_Percent_2005","Forest_Loss_Percent_2006","Forest_Loss_Percent_2007","Forest_Loss_Percent_2008","Forest_Loss_Percent_2009","Forest_Loss_Percent_2010","Forest_Loss_Percent_2011","Forest_Loss_Percent_2012","Forest_Loss_Percent_2013","Forest_Loss_Percent_2014","Forest_Loss_Percent_2015","Forest_Loss_Percent_2016","Forest_Loss_Percent_2017","Forest_Loss_Percent_2018","Forest_Loss_Percent_2019","Forest_Loss_Percent_2020"
"4950",4117800,0.0918862,0.09835216,0.1146837,0.101216,0.05154044,0.03787911,0.03582038,0.04682336,0.0208767,0.0194479,0.2023117,0.02436524,0.04016256,0.0502145,0.06174681,0.166022,0.33062,0.08782063,0.08741517,0.1297026
"4951",4117909,0.06997542,0.08971532,0.08286148,0.06743131,0.01739669,0.01752016,0.03378655,0.07196376,0.041357,0.05741363,0.07193356,0.08888099,0.1354741,0.1323456,0.06274201,0.05113788,0.1999414,0.02941057,0.04383709,0.01829129
"4952",4118451,0.2409675,0.01798221,0.03656301,0.0797215,0.02397711,0.01978134,0.02217976,0.02218051,0.007193366,0.01078994,0.03356809,0.03896101,0.01138766,0.04135702,0.04554626,0.02996956,0.1011176,0.02228719,0.03596232,0.09589239
"4953",4118501,0.0190138,0.007901558,0.04646045,0.06110553,0.04003619,0.02992541,0.03636318,0.02989795,0.02338037,0.03201994,0.0236851,0.09924169,0.07011797,0.1775173,0.05241148,0.1553352,0.2963074,0.08563602,0.08457421,0.1101369
"4954",4118808,0.05608865,0.04411109,0.02650614,0.01813494,0.041503,0.04832864,0.02545326,0.02807991,0.03261472,0.01799208,0.03730247,0.03165529,0.03766303,0.1165051,0.1830608,0.05991138,0.09050381,0.127316,0.1520795,0.2253943
"4955",4118857,0.01478688,0.01293232,0.02617202,0.01578342,0.02163776,0.01258494,0.01937911,0.01997842,0.02677481,0.05073479,0.05719867,0.05215401,0.1208742,0.07179573,0.0473538,0.1375032,0.3038799,0.3655938,0.2950253,0.2954356
"4956",4119004,0.07822286,0.02038322,0.05138765,0.1848453,0.05842867,0.08018471,0.02296818,0.1059907,0.02196324,0.02941376,0.06227615,0.2305225,0.0575425,0.1766152,0.2009489,0.4959219,0.8591732,0.2068521,0.2666645,0.2641946
"4957",4119251,0.1321895,0.08826944,0.1269875,0.09004736,0.06083593,0.05461139,0.03995615,0.04627805,0.01154972,0.00412369,0.05692217,0.06202031,0.03546713,0.06588509,0.0618662,0.1725905,0.3347454,0.133547,0.2777006,0.1154339
"4958",4119608,0.1858998,0.1727589,0.1991462,0.1810263,0.07925326,0.08094066,0.02694215,0.0653683,0.05711822,0.1571601,0.1310236,0.2174263,0.2444869,0.3466342,0.1955408,0.2948689,0.6491763,0.287805,0.3034166,0.3529243
"4959",4119806,0.04678102,0.04934035,0.1003172,0.219025,0.1061508,0.08401898,0.05262141,0.152611,0.02227574,0.03939267,0.08092788,0.1466111,0.04055603,0.1658933,0.1993347,0.373064,0.7869017,0.2699068,0.4564477,0.418311
