system:index,CD_MUN,Municipality_Area,max_elevation,mean_elevation,min_elevation,stdDev_elevation,variance_elevation,.geo
2402501,2402501,5.2000713574258095E8,197,45.26163734711711,-1,37.86489732737124,1433.7504496123654,"{""type"":""MultiPoint"",""coordinates"":[]}"
2402600,2402600,7.280003110983728E8,117,44.674273966792576,-4,24.969225719661154,623.462233039388,"{""type"":""MultiPoint"",""coordinates"":[]}"
2402709,2402709,3.9528489185365796E8,721,494.48366404147026,270,114.77380720478963,13173.02682028222,"{""type"":""MultiPoint"",""coordinates"":[]}"
2402808,2402808,1.865510966626781E8,678,500.23647455514157,271,98.30652760244745,9664.17336925076,"{""type"":""MultiPoint"",""coordinates"":[]}"
2402907,2402907,1.1764495449744806E8,836,507.5747409224433,243,106.98660662350315,11446.133996812207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403004,2403004,2.9710903838178885E8,688,275.8216346451568,201,76.4451435894094,5843.85997840542,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403103,2403103,8.680954618434467E8,738,419.91867668197204,304,62.835707972133164,3948.3261963591995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403202,2403202,1.1423158165984279E8,719,513.0125860758187,239,108.22432752023555,11712.505067207214,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403251,2403251,1.2454359123551157E8,94,42.6322170366195,0,13.659727673809739,186.58816012264361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403301,2403301,1.2629400636379014E8,641,274.43034417688744,192,74.20362446540094,5506.177883802247,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403400,2403400,2.6612370853231335E8,805,518.9450950626332,297,113.6234124371915,12910.279853872125,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403509,2403509,1.3642382754680958E8,195,96.03557473244419,19,42.435268419036454,1800.7520057956729,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403608,2403608,1.4125398246873024E8,72,26.367350449157335,-7,17.58277093919167,309.1538339000831,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403707,2403707,2.6976405891473633E8,109,74.72254795258293,22,18.84354020523987,355.0790074664914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403756,2403756,3.240265535099325E8,461,217.72261269968405,118,68.52447164549343,4695.603214294034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403806,2403806,5.1009410765871125E8,740,352.48992457777837,119,110.83932374045912,12285.355687242305,"{""type"":""MultiPoint"",""coordinates"":[]}"
2403905,2403905,1.8234830474043703E8,681,267.40041242074875,152,94.06390144409356,8848.017554884145,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404002,2404002,6.355262260993706E7,495,274.30070336330664,211,48.467805624819235,2349.128182085259,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404101,2404101,3.4224731608395946E8,63,19.602362487992828,-9,15.517853996534505,240.8037926577619,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404200,2404200,1.931142153637133E8,168,62.70860783261137,-1,40.65100138779037,1652.503913830135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404309,2404309,1.1344619951726935E9,144,76.09901802562972,10,26.721641447190528,714.0461216322108,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404408,2404408,1.2508095525643376E8,39,14.29609523365488,-1,8.957300744956385,80.23323663559621,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404507,2404507,2.594341718673932E8,83,20.63262590520288,-5,14.079258422180988,198.22551771855427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404606,2404606,3.1338559918707716E8,145,78.75246030690774,18,23.056530812238485,531.6036130957027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404705,2404705,3.758825181200883E8,114,43.54874199363683,7,23.485804571257642,551.5830163593063,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404804,2404804,1.2789611143649332E8,472,230.80216055126334,190,25.302581644102407,640.2206378564681,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404853,2404853,2.0451029194448423E8,159,76.75294475457562,17,23.836744716462103,568.190398677784,"{""type"":""MultiPoint"",""coordinates"":[]}"
2404903,2404903,1.3360917980816345E8,195,141.24086672875652,79,19.98650926841168,399.46055273630594,"{""type"":""MultiPoint"",""coordinates"":[]}"
2405009,2405009,5.47969468281714E7,683,616.9905853312215,288,71.7635383458932,5150.005435922482,"{""type"":""MultiPoint"",""coordinates"":[]}"
2405108,2405108,4.44685769737634E8,250,120.95597933318872,35,49.500198247842874,2450.2696265757468,"{""type"":""MultiPoint"",""coordinates"":[]}"
2405207,2405207,3.0622237990390086E8,388,160.04769158323225,121,18.125910272261894,328.5486231980893,"{""type"":""MultiPoint"",""coordinates"":[]}"
2405306,2405306,1.7147560371158397E8,239,126.2656728664849,68,15.407758652098417,237.39902668131361,"{""type"":""MultiPoint"",""coordinates"":[]}"
2405405,2405405,1.8980527925007966E8,551,301.02613983163906,190,81.07407511606608,6573.005655925525,"{""type"":""MultiPoint"",""coordinates"":[]}"
2405504,2405504,2.551480944465947E8,270,163.34720632322757,108,32.68069003858989,1068.0275013983885,"{""type"":""MultiPoint"",""coordinates"":[]}"
2405603,2405603,3.31957690387982E8,244,140.51641702600207,85,19.144048829240102,366.49460557632926,"{""type"":""MultiPoint"",""coordinates"":[]}"
2405702,2405702,3.6922879773172116E8,410,239.92762734690552,181,25.82184862300862,666.7678663095721,"{""type"":""MultiPoint"",""coordinates"":[]}"
2405801,2405801,7.180886012728425E8,320,167.166449378508,76,42.031996067079945,1766.6886933830242,"{""type"":""MultiPoint"",""coordinates"":[]}"
2405900,2405900,8.855489404338999E7,750,450.8053517041578,306,89.04869430765662,7929.669957898476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2406007,2406007,1.1814440637432532E8,694,318.58164376941096,241,83.70550189717957,7006.611047858734,"{""type"":""MultiPoint"",""coordinates"":[]}"
2406106,2406106,9.377839528145832E8,747,170.36507329469094,42,135.64107801889418,18398.502046127735,"{""type"":""MultiPoint"",""coordinates"":[]}"
2406155,2406155,4.483443940599692E7,188,107.49071264152796,38,39.68196603666026,1574.6584285346585,"{""type"":""MultiPoint"",""coordinates"":[]}"
2406205,2406205,1.0610770441441542E8,213,149.98794913164608,110,16.210355733611994,262.77563301024725,"{""type"":""MultiPoint"",""coordinates"":[]}"
