,CD_UF,CNN_all,CNN_0-19
1170,16.0,68.5301742553711,75.58354949951172
1171,16.0,67.75440216064453,66.63164520263672
1172,16.0,45.97002410888672,58.1340446472168
1173,16.0,43.43510437011719,46.86305236816406
1174,16.0,16.45536994934082,17.268178939819336
1175,16.0,31.250768661499023,24.703712463378906
1176,16.0,25.700071334838867,30.57617950439453
1177,16.0,57.28245544433594,51.375179290771484
1178,16.0,20.377979278564453,28.40917205810547
1179,16.0,33.50190353393555,30.446388244628906
1180,16.0,30.42336654663086,31.38043212890625
1181,16.0,27.607873916625977,42.583797454833984
1182,16.0,21.71827507019043,39.90608596801758
1183,16.0,27.819068908691406,34.07170104980469
1184,16.0,13.96273422241211,24.231304168701172
1185,16.0,21.4334716796875,30.827251434326172
1186,16.0,0.0,24.537694931030273
1187,16.0,51.56435775756836,57.470882415771484
1188,16.0,22.00333595275879,39.542327880859375
1189,16.0,56.82736587524414,60.820655822753906
1190,16.0,28.0567684173584,47.73280715942383
1191,16.0,32.86091613769531,45.35453796386719
1192,16.0,16.563451766967773,18.918367385864258
1193,16.0,29.695707321166992,30.819591522216797
1194,16.0,27.152074813842773,31.080228805541992
1195,16.0,30.771726608276367,26.564781188964844
1196,16.0,26.78082847595215,23.536645889282227
1197,16.0,11.309216499328613,15.718636512756348
1198,16.0,14.689353942871094,25.579160690307617
1199,16.0,39.86320495605469,47.03678512573242
1200,16.0,41.2949333190918,54.79533004760742
1201,16.0,29.779062271118164,47.6284065246582
1202,16.0,25.972457885742188,33.5443229675293
1203,16.0,22.44375228881836,17.363988876342773
1204,16.0,0.0,9.81636905670166
1205,16.0,14.19034481048584,17.95584487915039
1206,16.0,14.011398315429688,18.103626251220703
1207,16.0,20.291501998901367,20.295574188232422
1208,16.0,14.530051231384277,17.226289749145508
1209,16.0,3.1515517234802246,17.37958335876465
1210,16.0,11.194244384765625,24.738784790039062
1211,16.0,52.73039627075195,39.387596130371094
1212,16.0,45.70686721801758,44.35153579711914
1213,16.0,81.53433227539062,94.07857513427734
1214,16.0,66.72403717041016,95.24287414550781
1215,16.0,55.589454650878906,51.59229278564453
1216,16.0,26.7448787689209,22.116487503051758
1217,16.0,16.890220642089844,25.492238998413086
1218,16.0,13.22916316986084,20.61714744567871
1219,16.0,28.48017120361328,25.502023696899414
1220,16.0,25.900928497314453,23.605892181396484
1221,16.0,16.01415252685547,19.388669967651367
1222,16.0,0.0,7.9031782150268555
1223,16.0,18.252466201782227,23.999755859375
1224,16.0,41.6612663269043,52.31224060058594
1225,16.0,25.405113220214844,11.837904930114746
1226,16.0,32.698211669921875,6.827822208404541
1227,16.0,16.208215713500977,14.585897445678711
1228,16.0,0.0,0.044096916913986206
1229,16.0,1.5926270484924316,16.096799850463867
1230,16.0,6.886106967926025,21.43924903869629
1231,16.0,21.170381546020508,29.14921760559082
1232,16.0,24.108102798461914,19.266277313232422
1233,16.0,18.30223846435547,18.00975799560547
1234,16.0,26.620637893676758,23.27528190612793
1235,16.0,24.717538833618164,29.355072021484375
1236,16.0,39.14780044555664,34.180667877197266
1237,16.0,79.18913269042969,61.83743667602539
1238,16.0,0.0,3.1948001384735107
1239,16.0,24.7065372467041,21.823347091674805
1240,16.0,25.426206588745117,16.032163619995117
1241,16.0,24.76910972595215,24.904632568359375
1242,16.0,3.839087724685669,17.793100357055664
1243,16.0,18.818252563476562,28.110204696655273
1244,16.0,11.581300735473633,26.27727508544922
1245,16.0,14.823951721191406,15.476818084716797
1246,16.0,34.080116271972656,26.155258178710938
1247,16.0,23.905994415283203,22.648242950439453
1248,16.0,61.629638671875,31.362634658813477
1249,16.0,44.814029693603516,13.511124610900879
1250,16.0,37.236934661865234,29.426645278930664
1251,16.0,41.54888153076172,12.045780181884766
1252,16.0,30.26235580444336,32.04085159301758
1253,16.0,24.617908477783203,34.877769470214844
1254,16.0,52.354190826416016,49.91677474975586
1255,16.0,59.71046829223633,51.67534255981445
1256,16.0,48.81328201293945,45.36368179321289
1257,16.0,20.678743362426758,21.403949737548828
1258,16.0,24.002962112426758,27.429603576660156
1259,16.0,82.66383361816406,72.0414810180664
1260,16.0,91.42079162597656,74.75635528564453
1261,16.0,80.08873748779297,55.645206451416016
1262,16.0,34.44709777832031,28.546157836914062
1263,16.0,5.463642597198486,17.001705169677734
1264,16.0,26.04564094543457,18.163209915161133
1265,16.0,18.989377975463867,12.773155212402344
1266,16.0,17.435474395751953,16.296749114990234
1267,16.0,19.03721809387207,15.408478736877441
1268,16.0,18.607194900512695,12.979069709777832
1269,16.0,12.492010116577148,17.931943893432617
1270,16.0,8.755592346191406,13.60399055480957
1271,16.0,6.346560478210449,23.818166732788086
1272,16.0,14.880277633666992,29.811532974243164
1273,16.0,18.814208984375,23.68685531616211
1274,16.0,3.301312208175659,23.906808853149414
1275,16.0,0.0,10.341079711914062
1276,16.0,28.456356048583984,12.099481582641602
1277,16.0,19.102176666259766,24.80680274963379
1278,16.0,27.137147903442383,25.941055297851562
1279,16.0,32.29771041870117,35.39542007446289
1280,16.0,30.167329788208008,29.610864639282227
1281,16.0,14.39388370513916,16.28420639038086
1282,16.0,9.752809524536133,12.1950101852417
1283,16.0,29.92098617553711,38.931053161621094
1284,16.0,31.203907012939453,28.102933883666992
1285,16.0,66.66133117675781,44.6606559753418
1286,16.0,74.13854217529297,36.63930892944336
1287,16.0,18.041810989379883,15.806073188781738
1288,16.0,9.307228088378906,11.667643547058105
1289,16.0,0.6356648802757263,4.916562557220459
1290,16.0,0.0,0.0
1291,16.0,18.257606506347656,16.622215270996094
1292,16.0,20.627355575561523,26.599164962768555
1293,16.0,20.854171752929688,25.63089942932129
1294,16.0,13.868806838989258,25.023527145385742
1295,16.0,38.45852279663086,34.129940032958984
1296,16.0,39.584861755371094,38.28356170654297
1297,16.0,23.703706741333008,26.554222106933594
1298,16.0,50.036529541015625,49.37934494018555
1299,16.0,45.669830322265625,35.118064880371094
1300,16.0,40.41164779663086,35.0397834777832
1301,16.0,48.924957275390625,28.052927017211914
1302,16.0,27.31281280517578,14.73111629486084
1303,16.0,15.949238777160645,13.505121231079102
1304,16.0,69.11257934570312,47.425472259521484
1305,16.0,34.883174896240234,39.09385299682617
1306,16.0,50.80316925048828,41.00950622558594
1307,16.0,58.95570755004883,63.26999282836914
1308,16.0,77.16543579101562,58.964473724365234
1309,16.0,117.3847427368164,72.0155258178711
1310,16.0,97.12409973144531,57.75564956665039
1311,16.0,48.993099212646484,31.90187644958496
1312,16.0,21.7886905670166,19.171737670898438
1313,16.0,25.87254524230957,37.759281158447266
1314,16.0,38.5964241027832,31.089460372924805
1315,16.0,27.79534339904785,21.388328552246094
1316,16.0,16.682899475097656,7.522802352905273
1317,16.0,13.796855926513672,11.236259460449219
1318,16.0,2.526731491088867,22.143770217895508
1319,16.0,19.714441299438477,30.269655227661133
1320,16.0,35.49289321899414,38.85868835449219
1321,16.0,55.02504348754883,36.287052154541016
1322,16.0,45.873085021972656,27.380537033081055
1323,16.0,5.265742778778076,25.49375343322754
1324,16.0,6.094330787658691,20.96156883239746
1325,16.0,11.08471393585205,23.815265655517578
1326,16.0,18.33247184753418,26.38330841064453
1327,16.0,16.064735412597656,26.443937301635742
1328,16.0,16.479015350341797,22.590465545654297
1329,16.0,9.12431526184082,26.236019134521484
1330,16.0,19.374881744384766,27.10347557067871
1331,16.0,18.172080993652344,15.393147468566895
1332,16.0,23.935068130493164,34.179073333740234
1333,16.0,31.01938247680664,32.04755783081055
1334,16.0,14.504927635192871,18.346906661987305
1335,16.0,27.60133171081543,12.60777759552002
1336,16.0,12.708596229553223,8.234724044799805
1337,16.0,16.358516693115234,20.016372680664062
1338,16.0,21.99892234802246,22.771181106567383
1339,16.0,27.354806900024414,17.637483596801758
1340,16.0,0.24056148529052734,4.784594535827637
1341,16.0,1.0838735103607178,8.06893253326416
1342,16.0,0.0,5.998624801635742
1343,16.0,16.340787887573242,31.672208786010742
1344,16.0,14.522911071777344,25.866588592529297
1345,16.0,46.24222183227539,24.538602828979492
1346,16.0,38.03083419799805,34.95914840698242
1347,16.0,14.384502410888672,6.654189586639404
1348,16.0,17.16959571838379,9.896156311035156
1349,16.0,0.0,16.381614685058594
1350,16.0,18.472122192382812,20.1694278717041
1351,16.0,15.003233909606934,17.480310440063477
1352,16.0,8.154718399047852,13.924078941345215
1353,16.0,0.0,10.829793930053711
1354,16.0,16.01704216003418,14.9403715133667
1355,16.0,36.39493942260742,23.769433975219727
1356,16.0,11.257994651794434,15.058817863464355
1357,16.0,22.618322372436523,20.39651107788086
1358,16.0,19.164323806762695,7.138889789581299
1359,16.0,0.0,0.0
1360,16.0,27.004718780517578,3.745352268218994
1361,16.0,0.27590319514274597,0.0
1362,16.0,11.16634464263916,17.44925308227539
1363,16.0,8.426349639892578,7.422276020050049
1364,16.0,0.0,7.308912754058838
1365,16.0,0.0,5.406713008880615
1366,16.0,2.13520884513855,15.8767728805542
1367,16.0,11.844022750854492,11.728690147399902
1368,17.0,1.0,1.0
1369,17.0,1.0,1.0
1370,17.0,1.0,1.0
1371,17.0,1.0,1.0
1372,17.0,10.886791229248047,11.846369743347168
1373,17.0,0.0,1.7516593933105469
1374,17.0,0.0,0.0
1375,17.0,0.0,0.8618299961090088
1376,17.0,0.12980926036834717,11.712411880493164
1377,17.0,9.882363319396973,10.19132137298584
1378,17.0,31.95639991760254,23.305875778198242
1379,17.0,82.6728286743164,57.34490203857422
1380,17.0,71.98805236816406,55.25910568237305
1381,17.0,30.32233428955078,19.155635833740234
1382,17.0,5.140564441680908,0.0
1383,17.0,0.0,0.0
1384,17.0,0.0,0.0
1385,17.0,0.0,2.00834321975708
1386,17.0,2.0421953201293945,0.4857245981693268
1387,17.0,12.254426002502441,4.076669216156006
1388,17.0,21.410701751708984,26.580570220947266
1389,17.0,28.207603454589844,20.776031494140625
1390,17.0,14.545547485351562,21.64028549194336
1391,17.0,47.13932800292969,44.32841491699219
1392,17.0,64.26092529296875,53.65409851074219
1393,17.0,46.029415130615234,25.050600051879883
1394,17.0,28.102298736572266,9.042245864868164
1395,17.0,15.638056755065918,8.251314163208008
1396,17.0,5.713818550109863,4.9503607749938965
1397,17.0,0.0,0.0
1398,17.0,3.5984697341918945,0.0
1399,17.0,0.0,0.309517502784729
1400,17.0,3.9393229484558105,5.657547473907471
1401,17.0,0.30579566955566406,15.232394218444824
1402,17.0,21.13681411743164,7.244588375091553
1403,17.0,29.083772659301758,31.33281135559082
1404,17.0,31.427082061767578,37.501102447509766
1405,17.0,13.834626197814941,8.533917427062988
1406,17.0,20.543825149536133,14.645286560058594
1407,17.0,17.994564056396484,30.818246841430664
1408,17.0,8.649750709533691,15.957779884338379
1409,17.0,0.0,3.5123913288116455
1410,17.0,0.0,8.00107479095459
1411,17.0,7.256837844848633,6.638193130493164
1412,17.0,23.02666664123535,14.259052276611328
1413,17.0,17.33550262451172,22.33433723449707
1414,17.0,40.595458984375,20.648632049560547
1415,17.0,53.69255828857422,49.20532989501953
1416,17.0,77.84925842285156,69.45889282226562
1417,17.0,79.4616928100586,48.86513137817383
1418,17.0,70.78905487060547,51.61881637573242
1419,17.0,32.70148468017578,30.573341369628906
1420,17.0,2.02183198928833,12.304407119750977
1421,17.0,3.5063695907592773,6.712075710296631
1422,17.0,0.0,0.0
1423,17.0,2.5788090229034424,0.0
1424,17.0,1.4671217203140259,4.313802242279053
1425,17.0,20.029279708862305,11.072341918945312
1426,17.0,33.40886306762695,26.930585861206055
1427,17.0,54.91390609741211,54.21648025512695
1428,17.0,57.12035369873047,39.471431732177734
1429,17.0,69.02226257324219,63.843597412109375
1430,17.0,73.70752716064453,68.44620513916016
1431,17.0,93.45491027832031,84.15137481689453
1432,17.0,50.43850326538086,27.818288803100586
1433,17.0,9.909051895141602,7.629676342010498
1434,17.0,0.0,0.0
1435,17.0,10.471471786499023,6.02431583404541
1436,17.0,21.208335876464844,18.747743606567383
1437,17.0,31.101831436157227,20.748258590698242
1438,17.0,25.676586151123047,32.76327133178711
1439,17.0,84.93155670166016,67.17366790771484
1440,17.0,155.07110595703125,127.38235473632812
1441,17.0,237.94647216796875,148.98951721191406
1442,17.0,140.85537719726562,83.86079406738281
1443,17.0,77.0591812133789,60.26504135131836
1444,17.0,49.342323303222656,33.94170379638672
1445,17.0,0.0,4.477851390838623
1446,17.0,7.104537010192871,5.726693153381348
1447,17.0,3.3249430656433105,3.5734663009643555
1448,17.0,26.478479385375977,19.91718101501465
1449,17.0,33.21651840209961,24.94812774658203
1450,17.0,82.03108978271484,50.67316818237305
1451,17.0,157.0578155517578,101.37667846679688
1452,17.0,136.66075134277344,100.44269561767578
1453,17.0,180.76068115234375,125.8803939819336
1454,17.0,148.1293487548828,97.42281341552734
1455,17.0,65.27317810058594,33.84360885620117
1456,17.0,21.830677032470703,9.223877906799316
1457,17.0,0.0,1.9599583148956299
1458,17.0,9.765671730041504,1.0351223945617676
1459,17.0,0.0,0.0
1460,17.0,12.545588493347168,3.777024030685425
1461,17.0,12.279400825500488,6.9797492027282715
1462,17.0,19.68690299987793,18.92311668395996
1463,17.0,69.1970443725586,52.78242111206055
1464,17.0,60.3215217590332,48.48774337768555
1465,17.0,52.56550216674805,44.9999885559082
1466,17.0,63.96541213989258,27.509859085083008
1467,17.0,33.939815521240234,26.401100158691406
1468,17.0,16.079530715942383,6.9588775634765625
1469,17.0,14.885976791381836,12.83747673034668
1470,17.0,3.566999673843384,8.509078025817871
1471,17.0,15.203131675720215,6.344611167907715
1472,17.0,20.376794815063477,14.614334106445312
1473,17.0,39.309810638427734,26.918222427368164
1474,17.0,34.75019836425781,31.667985916137695
1475,17.0,99.86143493652344,68.44633483886719
1476,17.0,159.40061950683594,104.84173583984375
1477,17.0,158.0592498779297,99.17107391357422
1478,17.0,137.5969696044922,84.213134765625
1479,17.0,52.88481903076172,43.738182067871094
1480,17.0,46.50376510620117,20.587120056152344
1481,17.0,3.954409122467041,9.708876609802246
1482,17.0,3.184697389602661,0.0
1483,17.0,1.423822045326233,0.0
1484,17.0,2.275338888168335,4.2301836013793945
1485,17.0,31.508846282958984,19.62723159790039
1486,17.0,39.285438537597656,33.328468322753906
1487,17.0,80.9283218383789,74.5953140258789
1488,17.0,64.34317016601562,74.77969360351562
1489,17.0,119.25611877441406,73.03193664550781
1490,17.0,132.93374633789062,71.61721801757812
1491,17.0,118.7879867553711,72.16056823730469
1492,17.0,115.12313842773438,67.03827667236328
1493,17.0,56.69112014770508,34.71229934692383
1494,17.0,13.782156944274902,2.113983154296875
1495,17.0,15.651366233825684,5.5580596923828125
1496,17.0,24.51312828063965,19.281877517700195
1497,17.0,26.647485733032227,23.29120635986328
1498,17.0,78.3127670288086,56.654808044433594
1499,17.0,81.4347152709961,59.899505615234375
1500,17.0,88.49569702148438,79.849853515625
1501,17.0,205.44485473632812,131.30825805664062
1502,17.0,154.23605346679688,100.29183959960938
1503,17.0,110.47150421142578,81.34809112548828
1504,17.0,92.93324279785156,59.74290084838867
1505,17.0,26.537294387817383,24.15239715576172
1506,17.0,9.593740463256836,16.06612777709961
1507,17.0,6.182496070861816,12.999455451965332
1508,17.0,16.023090362548828,24.196104049682617
1509,17.0,36.98447036743164,27.922977447509766
1510,17.0,65.48135375976562,52.52836990356445
1511,17.0,121.96011352539062,91.87247467041016
1512,17.0,145.87582397460938,100.55030059814453
1513,17.0,112.68366241455078,59.118438720703125
1514,17.0,119.83747863769531,63.709651947021484
1515,17.0,52.35822296142578,26.801860809326172
1516,17.0,55.050315856933594,21.498424530029297
1517,17.0,15.235286712646484,12.60262680053711
1518,17.0,19.15658950805664,17.044687271118164
1519,17.0,3.1047117710113525,6.691742420196533
1520,17.0,7.042634963989258,7.3965935707092285
1521,17.0,23.301372528076172,17.953889846801758
1522,17.0,45.00523376464844,31.854883193969727
1523,17.0,75.8292465209961,60.389610290527344
1524,17.0,72.72569274902344,70.90612030029297
1525,17.0,74.96708679199219,46.834205627441406
1526,17.0,61.52397537231445,42.190486907958984
1527,17.0,21.653472900390625,15.816947937011719
1528,17.0,0.0,0.0
1529,17.0,0.0,5.443287372589111
1530,17.0,4.129942893981934,0.31729739904403687
1531,17.0,21.38654899597168,7.958380699157715
1532,17.0,16.44658660888672,9.790640830993652
1533,17.0,7.474551677703857,0.0
1534,17.0,14.859479904174805,31.979516983032227
1535,17.0,47.14771270751953,25.28619384765625
1536,17.0,53.21295166015625,27.93979263305664
1537,17.0,75.56393432617188,76.8418197631836
1538,17.0,122.4793930053711,62.96192932128906
1539,17.0,89.70691680908203,64.75637817382812
1540,17.0,46.64817428588867,35.74690246582031
1541,17.0,16.28013801574707,13.850873947143555
1542,17.0,6.606085777282715,9.022177696228027
1543,17.0,20.104700088500977,17.24538803100586
1544,17.0,18.78590965270996,26.567241668701172
1545,17.0,48.642051696777344,32.746482849121094
1546,17.0,55.776939392089844,36.84037780761719
1547,17.0,135.188720703125,115.4668960571289
1548,17.0,171.4899139404297,106.12449645996094
1549,17.0,70.66621398925781,54.701847076416016
1550,17.0,60.9719123840332,47.3538818359375
1551,17.0,35.00763702392578,21.09013557434082
1552,17.0,37.898590087890625,0.6654460430145264
1553,17.0,0.7280725240707397,10.982008934020996
1554,17.0,8.238346099853516,6.983240604400635
1555,17.0,12.751962661743164,4.730919361114502
1556,17.0,23.345632553100586,14.4775972366333
1557,17.0,28.364784240722656,15.465916633605957
1558,17.0,35.80891036987305,26.101247787475586
1559,17.0,46.99785232543945,34.9118766784668
1560,17.0,75.99105834960938,69.26892852783203
1561,17.0,88.05682373046875,46.9747428894043
1562,17.0,58.75139236450195,50.99519348144531
1563,17.0,66.95511627197266,58.479976654052734
1564,17.0,23.629316329956055,16.741558074951172
1565,17.0,7.7638840675354,0.6576057076454163
1566,17.0,3.884171962738037,14.191182136535645
1567,17.0,17.978071212768555,17.339380264282227
1568,17.0,15.113151550292969,13.001749038696289
1569,17.0,3.8992838859558105,27.00320053100586
1570,17.0,43.34763717651367,43.62864685058594
1571,17.0,55.122711181640625,49.758827209472656
1572,17.0,72.47764587402344,51.553367614746094
1573,17.0,44.29205322265625,40.220645904541016
1574,17.0,26.869625091552734,25.734037399291992
1575,17.0,38.67235565185547,33.433197021484375
1576,17.0,18.61570930480957,13.366559982299805
1577,17.0,16.35759162902832,16.2581844329834
1578,17.0,16.373083114624023,14.856404304504395
1579,17.0,23.72511863708496,10.486156463623047
1580,17.0,30.32634925842285,21.23476791381836
1581,17.0,27.04163932800293,19.036632537841797
1582,17.0,55.531673431396484,40.400856018066406
1583,17.0,155.2066650390625,97.69680786132812
1584,17.0,226.38624572753906,145.53506469726562
1585,17.0,232.02276611328125,159.439208984375
1586,17.0,217.14288330078125,132.8406524658203
1587,17.0,134.0019073486328,86.69488525390625
1588,17.0,17.679719924926758,28.19272804260254
1589,17.0,0.0,0.0
1590,17.0,0.0,0.0
1591,17.0,4.073226451873779,0.0
1592,17.0,16.30443572998047,10.828405380249023
1593,17.0,27.076889038085938,28.93526840209961
1594,17.0,64.34771728515625,54.72285079956055
1595,17.0,0.0,3.0478901863098145
1596,21.0,1.0,1.0
1597,21.0,1.0,1.0
1598,21.0,1.0,1.0
1599,21.0,1.0,1.0
1600,21.0,0.0,0.0
1601,21.0,10.62338638305664,1.3910822868347168
1602,21.0,4.720922946929932,0.0
1603,21.0,5.807332515716553,0.0
1604,21.0,3.3350934982299805,0.0
1605,21.0,4.339178562164307,0.0
1606,21.0,0.0,3.19692063331604
1607,21.0,10.106346130371094,10.703540802001953
1608,21.0,25.913469314575195,10.767897605895996
1609,21.0,19.892242431640625,20.553743362426758
1610,21.0,11.876317024230957,4.626509189605713
1611,21.0,6.900054454803467,0.15483157336711884
1612,21.0,6.771574974060059,0.0
1613,21.0,7.618913650512695,1.5056877136230469
1614,21.0,8.094468116760254,2.1451141834259033
1615,21.0,4.869123458862305,0.0
1616,21.0,11.058679580688477,0.7596665620803833
1617,21.0,5.5765700340271,2.125032901763916
1618,21.0,6.056453704833984,2.9769089221954346
1619,21.0,14.095450401306152,12.176962852478027
1620,21.0,24.60995101928711,10.88528060913086
1621,21.0,22.530033111572266,26.749967575073242
1622,21.0,16.996200561523438,7.527101039886475
1623,21.0,12.243914604187012,5.293570041656494
1624,21.0,0.0,0.0
1625,21.0,0.0,0.0
1626,21.0,5.081130504608154,6.296555519104004
1627,21.0,11.51333236694336,0.0
1628,21.0,0.34949639439582825,0.0
1629,21.0,5.106724262237549,0.0
1630,21.0,3.897254228591919,0.0
1631,21.0,5.0716753005981445,7.960803031921387
1632,21.0,9.590388298034668,8.517557144165039
1633,21.0,12.205890655517578,0.0
1634,21.0,12.415332794189453,0.0
1635,21.0,7.780984878540039,0.0
1636,21.0,3.552093505859375,2.162201166152954
1637,21.0,2.639913320541382,6.652608871459961
1638,21.0,0.0,2.42470383644104
1639,21.0,5.63949728012085,0.0
1640,21.0,0.0,3.5733938217163086
1641,21.0,4.8860249519348145,3.59511661529541
1642,21.0,0.0,0.03802689537405968
1643,21.0,1.277288794517517,4.760889530181885
1644,21.0,9.183369636535645,6.490502834320068
1645,21.0,10.841405868530273,5.065808296203613
1646,21.0,27.68627166748047,5.40558385848999
1647,21.0,21.37857437133789,8.682063102722168
1648,21.0,16.530109405517578,1.8058494329452515
1649,21.0,13.254117965698242,3.5822296142578125
1650,21.0,8.809847831726074,0.0
1651,21.0,1.3454413414001465,3.1073620319366455
1652,21.0,3.950230121612549,3.4671099185943604
1653,21.0,3.416504144668579,3.52952241897583
1654,21.0,7.347588539123535,0.0
1655,21.0,7.960840702056885,5.200817108154297
1656,21.0,12.491107940673828,1.808728575706482
1657,21.0,6.608494758605957,5.372819900512695
1658,21.0,29.252473831176758,7.557856559753418
1659,21.0,31.000572204589844,13.268165588378906
1660,21.0,14.273885726928711,7.375516414642334
1661,21.0,5.427699089050293,2.054546356201172
1662,21.0,8.894988059997559,3.4334897994995117
1663,21.0,9.345871925354004,0.999284565448761
1664,21.0,8.61595344543457,3.6282198429107666
1665,21.0,10.776480674743652,6.156344413757324
1666,21.0,16.615327835083008,7.642171382904053
1667,21.0,28.62500762939453,8.528403282165527
1668,21.0,32.915382385253906,15.035533905029297
1669,21.0,58.377986907958984,30.873577117919922
1670,21.0,63.327674865722656,27.643638610839844
1671,21.0,44.73914337158203,4.0880255699157715
1672,21.0,31.05550193786621,15.071538925170898
1673,21.0,18.507282257080078,0.798744261264801
1674,21.0,11.106393814086914,0.0
1675,21.0,13.739179611206055,0.0
1676,21.0,7.108560562133789,0.0
1677,21.0,7.817162990570068,0.0
1678,21.0,3.1080262660980225,4.236522197723389
1679,21.0,9.606719970703125,22.855953216552734
1680,21.0,32.157833099365234,15.048492431640625
1681,21.0,36.38247299194336,15.29156494140625
1682,21.0,35.37222671508789,0.0
1683,21.0,0.0,1.3137410879135132
1684,21.0,0.0,0.022432813420891762
1685,21.0,0.0,0.0
1686,21.0,0.0,0.05289715155959129
1687,21.0,6.923405647277832,0.0
1688,21.0,2.893686532974243,0.0
1689,21.0,4.230751991271973,0.0
1690,21.0,3.864792585372925,0.0
1691,21.0,0.0,8.216817855834961
1692,21.0,0.34769418835639954,6.178616523742676
1693,21.0,22.19325065612793,11.351664543151855
1694,21.0,8.890137672424316,7.969169616699219
1695,21.0,4.351147651672363,4.877771854400635
1696,21.0,0.0,7.002413272857666
1697,21.0,10.17806625366211,4.015120506286621
1698,21.0,0.638602614402771,0.8902718424797058
1699,21.0,10.64133071899414,3.108747720718384
1700,21.0,7.412925720214844,0.0
1701,21.0,8.432157516479492,0.0
1702,21.0,0.0,1.256730556488037
1703,21.0,7.837316989898682,0.3873729109764099
1704,21.0,9.607051849365234,13.91454029083252
1705,21.0,7.270325660705566,11.562041282653809
1706,21.0,11.58655071258545,9.045567512512207
1707,21.0,0.0,0.6130516529083252
1708,21.0,5.781437397003174,1.6381332874298096
1709,21.0,8.997971534729004,7.5602617263793945
1710,21.0,37.46453857421875,11.834373474121094
1711,21.0,26.704456329345703,7.961212635040283
1712,21.0,9.537515640258789,0.0
1713,21.0,2.0126829147338867,0.0
1714,21.0,10.511947631835938,0.0
1715,21.0,15.465961456298828,10.246085166931152
1716,21.0,29.769304275512695,20.713886260986328
1717,21.0,30.72332763671875,23.40003204345703
1718,21.0,19.101425170898438,5.475886821746826
1719,21.0,9.852628707885742,2.2711756229400635
1720,21.0,28.378623962402344,8.450060844421387
1721,21.0,18.612131118774414,6.504685878753662
1722,21.0,9.20822811126709,12.114123344421387
1723,21.0,17.592134475708008,2.4059855937957764
1724,21.0,7.7581377029418945,0.0
1725,21.0,1.155901551246643,1.6972498893737793
1726,21.0,3.7465312480926514,4.447835922241211
1727,21.0,3.11183762550354,1.027943730354309
1728,21.0,8.168553352355957,12.05750846862793
1729,21.0,37.12514114379883,25.360483169555664
1730,21.0,22.837440490722656,11.930569648742676
1731,21.0,12.497343063354492,9.592723846435547
1732,21.0,22.551788330078125,6.957144260406494
1733,21.0,15.205414772033691,3.108915328979492
1734,21.0,10.827115058898926,7.608222961425781
1735,21.0,5.534304141998291,1.3718267679214478
1736,21.0,2.4080772399902344,0.0
1737,21.0,0.0,0.0
1738,21.0,0.0,3.882546901702881
1739,21.0,0.0,7.556732654571533
1740,21.0,13.00671672821045,9.105785369873047
1741,21.0,1.4922709465026855,16.41954231262207
1742,21.0,18.378360748291016,20.537260055541992
1743,21.0,1.034557580947876,8.416422843933105
1744,21.0,11.177238464355469,1.227958083152771
1745,21.0,2.92702317237854,2.4902937412261963
1746,21.0,7.530820369720459,4.790209770202637
1747,21.0,2.879514455795288,1.2075717449188232
1748,21.0,5.65631628036499,0.0
1749,21.0,6.630712509155273,0.3214097023010254
1750,21.0,7.09216833114624,6.771448612213135
1751,21.0,9.291925430297852,0.0
1752,21.0,16.38853645324707,2.0819621086120605
1753,21.0,5.3071160316467285,6.122027397155762
1754,21.0,9.047532081604004,0.0
1755,21.0,0.03678986057639122,1.483006477355957
1756,21.0,22.261552810668945,0.0
1757,21.0,11.816513061523438,0.0
1758,21.0,0.0,0.0
1759,21.0,0.0,0.0
1760,21.0,2.99947452545166,0.0
1761,21.0,0.0,3.4703526496887207
1762,21.0,0.0,8.83090877532959
1763,21.0,7.6672258377075195,5.076283931732178
1764,21.0,11.703551292419434,5.9492998123168945
1765,21.0,25.3125,19.65255355834961
1766,21.0,23.125328063964844,15.347012519836426
1767,21.0,12.552258491516113,0.512489914894104
1768,21.0,6.499251365661621,7.103400707244873
1769,21.0,7.848874092102051,0.0
1770,21.0,9.269350051879883,0.0
1771,21.0,6.669106483459473,0.0
1772,21.0,2.0937225818634033,0.0
1773,21.0,4.746710300445557,11.832295417785645
1774,21.0,7.122620582580566,5.029248237609863
1775,21.0,47.68212127685547,28.42530059814453
1776,21.0,87.69032287597656,58.713077545166016
1777,21.0,80.56781005859375,74.7029800415039
1778,21.0,81.59194946289062,63.69118118286133
1779,21.0,14.98574161529541,14.98237133026123
1780,21.0,0.0,0.0
1781,21.0,3.533644437789917,0.0
1782,21.0,5.10450553894043,3.225788116455078
1783,21.0,6.148358345031738,1.1387921571731567
1784,21.0,5.241830348968506,4.178808212280273
1785,21.0,9.755321502685547,4.343135833740234
1786,21.0,1.644934058189392,0.0
1787,21.0,16.87605094909668,8.393754005432129
1788,21.0,38.12582778930664,20.1633243560791
1789,21.0,22.828067779541016,19.58755111694336
1790,21.0,23.57697105407715,3.928462266921997
1791,21.0,24.478221893310547,1.8784842491149902
1792,21.0,12.243890762329102,0.0
1793,21.0,12.025344848632812,0.0
1794,21.0,11.733055114746094,0.0
1795,21.0,4.144978046417236,0.7613270282745361
1796,21.0,0.0,0.0
1797,21.0,8.328447341918945,0.0
1798,21.0,10.981490135192871,7.091268062591553
1799,21.0,0.0,1.7149810791015625
